trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,shape_dist_traveled
10135580432474587,09:25:00,09:25:00,1166834,8,,
10135580432474587,09:28:00,09:28:00,1166832,9,,
10135580432474587,09:29:00,09:29:00,1166830,10,,
10135580432474587,09:31:00,09:31:00,1166828,11,,
10135580432474587,09:32:00,09:32:00,1166826,12,,
10135580432474587,09:34:00,09:34:00,1166824,13,,
10135580442474587,09:19:00,09:19:00,9195883,1,,
10135580442474587,09:21:00,09:21:00,9195885,2,,
10135580442474587,09:23:00,09:23:00,9295910,3,,
10135580442474587,09:24:00,09:24:00,9195887,4,,
10135580442474587,09:27:00,09:27:00,1166840,5,,
10135580442474587,09:28:00,09:28:00,1166838,6,,
10135580442474587,09:30:00,09:30:00,6129304,7,,
10135580442474587,09:31:00,09:31:00,1166834,8,,
10135580442474587,09:35:00,09:35:00,1166832,9,,
10135580442474587,09:36:00,09:36:00,1166830,10,,
10135580442474587,09:37:00,09:37:00,1166828,11,,
10135580442474587,09:39:00,09:39:00,1166826,12,,
10135580442474587,09:41:00,09:41:00,1166824,13,,
10135580472474587,11:39:00,11:39:00,9195883,1,,
10135580472474587,11:41:00,11:41:00,9195885,2,,
10135580472474587,11:44:00,11:44:00,9295910,3,,
10135580472474587,11:45:00,11:45:00,9195887,4,,
10135580472474587,11:48:00,11:48:00,1166840,5,,
10135580472474587,11:50:00,11:50:00,1166838,6,,
10135580472474587,11:51:00,11:51:00,6129304,7,,
10135580472474587,11:53:00,11:53:00,1166834,8,,
10135580472474587,11:57:00,11:57:00,1166832,9,,
10135580472474587,11:58:00,11:58:00,1166830,10,,
10135580472474587,12:00:00,12:00:00,1166828,11,,
10135580472474587,12:02:00,12:02:00,1166826,12,,
10135580472474587,12:04:00,12:04:00,1166824,13,,
10135580482474587,09:12:00,09:12:00,9195883,1,,
10135580482474587,09:14:00,09:14:00,9195885,2,,
10135580482474587,09:16:00,09:16:00,9295910,3,,
10135580482474587,09:17:00,09:17:00,9195887,4,,
10135580482474587,09:20:00,09:20:00,1166840,5,,
10135580482474587,09:21:00,09:21:00,1166838,6,,
10135580482474587,09:23:00,09:23:00,6129304,7,,
10135580482474587,09:25:00,09:25:00,1166834,8,,
10135580482474587,09:28:00,09:28:00,1166832,9,,
10135580482474587,09:29:00,09:29:00,1166830,10,,
10135580482474587,09:31:00,09:31:00,1166828,11,,
10135580482474587,09:32:00,09:32:00,1166826,12,,
10135580482474587,09:34:00,09:34:00,1166824,13,,
10135580492474587,09:23:00,09:23:00,9195883,1,,
10135580492474587,09:25:00,09:25:00,9195885,2,,
10135580492474587,09:27:00,09:27:00,9295910,3,,
10135580492474587,09:29:00,09:29:00,9195887,4,,
10135580492474587,09:31:00,09:31:00,1166840,5,,
10135580492474587,09:33:00,09:33:00,1166838,6,,
10135580492474587,09:34:00,09:34:00,6129304,7,,
10135580492474587,09:36:00,09:36:00,1166834,8,,
10135580492474587,09:39:00,09:39:00,1166832,9,,
10135580492474587,09:41:00,09:41:00,1166830,10,,
10135580492474587,09:42:00,09:42:00,1166828,11,,
10135580492474587,09:44:00,09:44:00,1166826,12,,
10135580492474587,09:46:00,09:46:00,1166824,13,,
10235580412474587,11:43:00,11:43:00,9195883,1,,
10235580412474587,11:45:00,11:45:00,9195885,2,,
10235580412474587,11:47:00,11:47:00,9295910,3,,
10235580412474587,11:49:00,11:49:00,9195887,4,,
10235580412474587,11:52:00,11:52:00,1166840,5,,
10235580412474587,11:53:00,11:53:00,1166838,6,,
10235580412474587,11:55:00,11:55:00,6129304,7,,
10235580412474587,11:57:00,11:57:00,1166834,8,,
10235580412474587,12:01:00,12:01:00,1166832,9,,
10235580412474587,12:02:00,12:02:00,1166830,10,,
10235580412474587,12:04:00,12:04:00,1166828,11,,
10235580412474587,12:06:00,12:06:00,1166826,12,,
10235580412474587,12:08:00,12:08:00,1166824,13,,
10235580432474587,09:14:00,09:14:00,9195883,1,,
10235580432474587,09:15:00,09:15:00,9195885,2,,
10235580432474587,09:18:00,09:18:00,9295910,3,,
10235580432474587,09:19:00,09:19:00,9195887,4,,
10235580432474587,09:21:00,09:21:00,1166840,5,,
10235580432474587,09:23:00,09:23:00,1166838,6,,
10235580432474587,09:24:00,09:24:00,6129304,7,,
10235580432474587,09:26:00,09:26:00,1166834,8,,
10235580432474587,09:29:00,09:29:00,1166832,9,,
10235580432474587,09:31:00,09:31:00,1166830,10,,
10235580432474587,09:32:00,09:32:00,1166828,11,,
10235580432474587,09:34:00,09:34:00,1166826,12,,
10235580432474587,09:36:00,09:36:00,1166824,13,,
10235580442474587,09:21:00,09:21:00,9195883,1,,
10235580442474587,09:22:00,09:22:00,9195885,2,,
10235580442474587,09:25:00,09:25:00,9295910,3,,
10235580442474587,09:26:00,09:26:00,9195887,4,,
10235580442474587,09:28:00,09:28:00,1166840,5,,
10235580442474587,09:30:00,09:30:00,1166838,6,,
10235580442474587,09:31:00,09:31:00,6129304,7,,
10235580442474587,09:33:00,09:33:00,1166834,8,,
10235580442474587,09:36:00,09:36:00,1166832,9,,
10235580442474587,09:38:00,09:38:00,1166830,10,,
10235580442474587,09:39:00,09:39:00,1166828,11,,
10235580442474587,09:41:00,09:41:00,1166826,12,,
10235580442474587,09:43:00,09:43:00,1166824,13,,
10235580472474587,11:43:00,11:43:00,9195883,1,,
10235580472474587,11:45:00,11:45:00,9195885,2,,
10235580472474587,11:47:00,11:47:00,9295910,3,,
10235580472474587,11:49:00,11:49:00,9195887,4,,
10235580472474587,11:52:00,11:52:00,1166840,5,,
10235580472474587,11:53:00,11:53:00,1166838,6,,
10235580472474587,11:55:00,11:55:00,6129304,7,,
10235580472474587,11:57:00,11:57:00,1166834,8,,
10235580472474587,12:01:00,12:01:00,1166832,9,,
10235580472474587,12:02:00,12:02:00,1166830,10,,
10235580472474587,12:04:00,12:04:00,1166828,11,,
10235580472474587,12:06:00,12:06:00,1166826,12,,
10235580472474587,12:08:00,12:08:00,1166824,13,,
10235580482474587,09:14:00,09:14:00,9195883,1,,
10235580482474587,09:15:00,09:15:00,9195885,2,,
10235580482474587,09:18:00,09:18:00,9295910,3,,
10235580482474587,09:19:00,09:19:00,9195887,4,,
10235580482474587,09:21:00,09:21:00,1166840,5,,
10235580482474587,09:23:00,09:23:00,1166838,6,,
10235580482474587,09:24:00,09:24:00,6129304,7,,
10235580482474587,09:26:00,09:26:00,1166834,8,,
10235580482474587,09:29:00,09:29:00,1166832,9,,
10235580482474587,09:31:00,09:31:00,1166830,10,,
10235580482474587,09:32:00,09:32:00,1166828,11,,
10235580482474587,09:34:00,09:34:00,1166826,12,,
10235580482474587,09:36:00,09:36:00,1166824,13,,
10235580492474587,09:25:00,09:25:00,9195883,1,,
10235580492474587,09:27:00,09:27:00,9195885,2,,
10235580492474587,09:29:00,09:29:00,9295910,3,,
10235580492474587,09:31:00,09:31:00,9195887,4,,
10235580492474587,09:33:00,09:33:00,1166840,5,,
10235580492474587,09:35:00,09:35:00,1166838,6,,
10235580492474587,09:36:00,09:36:00,6129304,7,,
10235580492474587,09:38:00,09:38:00,1166834,8,,
10235580492474587,09:41:00,09:41:00,1166832,9,,
10235580492474587,09:42:00,09:42:00,1166830,10,,
10235580492474587,09:44:00,09:44:00,1166828,11,,
10235580492474587,09:45:00,09:45:00,1166826,12,,
10235580492474587,09:48:00,09:48:00,1166824,13,,
10335580412474587,11:47:00,11:47:00,9195883,1,,
10335580412474587,11:49:00,11:49:00,9195885,2,,
10335580412474587,11:51:00,11:51:00,9295910,3,,
10335580412474587,11:53:00,11:53:00,9195887,4,,
10335580412474587,11:55:00,11:55:00,1166840,5,,
10335580412474587,11:57:00,11:57:00,1166838,6,,
10335580412474587,11:59:00,11:59:00,6129304,7,,
10335580412474587,12:01:00,12:01:00,1166834,8,,
10335580412474587,12:04:00,12:04:00,1166832,9,,
10335580412474587,12:06:00,12:06:00,1166830,10,,
10335580412474587,12:07:00,12:07:00,1166828,11,,
10335580412474587,12:09:00,12:09:00,1166826,12,,
10335580412474587,12:11:00,12:11:00,1166824,13,,
10335580432474587,09:15:00,09:15:00,9195883,1,,
10335580432474587,09:17:00,09:17:00,9195885,2,,
10335580432474587,09:19:00,09:19:00,9295910,3,,
10335580432474587,09:20:00,09:20:00,9195887,4,,
10335580432474587,09:23:00,09:23:00,1166840,5,,
10335580432474587,09:24:00,09:24:00,1166838,6,,
10335580432474587,09:26:00,09:26:00,6129304,7,,
10335580432474587,09:28:00,09:28:00,1166834,8,,
10335580432474587,09:31:00,09:31:00,1166832,9,,
10335580432474587,09:32:00,09:32:00,1166830,10,,
10335580432474587,09:34:00,09:34:00,1166828,11,,
10335580432474587,09:35:00,09:35:00,1166826,12,,
10335580432474587,09:37:00,09:37:00,1166824,13,,
10335580442474587,09:22:00,09:22:00,9195883,1,,
10335580442474587,09:24:00,09:24:00,9195885,2,,
10335580442474587,09:26:00,09:26:00,9295910,3,,
10335580442474587,09:28:00,09:28:00,9195887,4,,
10335580442474587,09:30:00,09:30:00,1166840,5,,
10335580442474587,09:32:00,09:32:00,1166838,6,,
10335580442474587,09:33:00,09:33:00,6129304,7,,
10335580442474587,09:35:00,09:35:00,1166834,8,,
10335580442474587,09:38:00,09:38:00,1166832,9,,
10335580442474587,09:39:00,09:39:00,1166830,10,,
10335580442474587,09:41:00,09:41:00,1166828,11,,
10335580442474587,09:43:00,09:43:00,1166826,12,,
10335580442474587,09:45:00,09:45:00,1166824,13,,
10335580472474587,11:47:00,11:47:00,9195883,1,,
10335580472474587,11:49:00,11:49:00,9195885,2,,
10335580472474587,11:51:00,11:51:00,9295910,3,,
10335580472474587,11:53:00,11:53:00,9195887,4,,
10335580472474587,11:55:00,11:55:00,1166840,5,,
10335580472474587,11:57:00,11:57:00,1166838,6,,
10335580472474587,11:59:00,11:59:00,6129304,7,,
10335580472474587,12:01:00,12:01:00,1166834,8,,
10335580472474587,12:04:00,12:04:00,1166832,9,,
10335580472474587,12:06:00,12:06:00,1166830,10,,
10335580472474587,12:07:00,12:07:00,1166828,11,,
10335580472474587,12:09:00,12:09:00,1166826,12,,
10335580472474587,12:11:00,12:11:00,1166824,13,,
10335580482474587,09:15:00,09:15:00,9195883,1,,
10335580482474587,09:17:00,09:17:00,9195885,2,,
10335580482474587,09:19:00,09:19:00,9295910,3,,
10335580482474587,09:20:00,09:20:00,9195887,4,,
10335580482474587,09:23:00,09:23:00,1166840,5,,
10335580482474587,09:24:00,09:24:00,1166838,6,,
10335580482474587,09:26:00,09:26:00,6129304,7,,
10335580482474587,09:28:00,09:28:00,1166834,8,,
10335580482474587,09:31:00,09:31:00,1166832,9,,
10335580482474587,09:32:00,09:32:00,1166830,10,,
10335580482474587,09:34:00,09:34:00,1166828,11,,
10335580482474587,09:35:00,09:35:00,1166826,12,,
10335580482474587,09:37:00,09:37:00,1166824,13,,
10335580492474587,09:27:00,09:27:00,9195883,1,,
10335580492474587,09:29:00,09:29:00,9195885,2,,
10335580492474587,09:31:00,09:31:00,9295910,3,,
10335580492474587,09:33:00,09:33:00,9195887,4,,
10335580492474587,09:35:00,09:35:00,1166840,5,,
10335580492474587,09:37:00,09:37:00,1166838,6,,
10335580492474587,09:38:00,09:38:00,6129304,7,,
10335580492474587,09:40:00,09:40:00,1166834,8,,
10335580492474587,09:43:00,09:43:00,1166832,9,,
10335580492474587,09:44:00,09:44:00,1166830,10,,
10335580492474587,09:46:00,09:46:00,1166828,11,,
10335580492474587,09:47:00,09:47:00,1166826,12,,
10335580492474587,09:50:00,09:50:00,1166824,13,,
1035580412474587,06:06:00,06:06:00,9195883,1,,
1035580412474587,06:08:00,06:08:00,9195885,2,,
1035580412474587,06:10:00,06:10:00,9295910,3,,
1035580412474587,06:12:00,06:12:00,9195887,4,,
1035580412474587,06:14:00,06:14:00,1166840,5,,
1035580412474587,06:16:00,06:16:00,1166838,6,,
1035580412474587,06:18:00,06:18:00,6129304,7,,
1035580412474587,06:20:00,06:20:00,1166834,8,,
1035580412474587,06:23:00,06:23:00,1166832,9,,
1035580412474587,06:25:00,06:25:00,1166830,10,,
1035580412474587,06:26:00,06:26:00,1166828,11,,
1035580412474587,06:28:00,06:28:00,1166826,12,,
1035580412474587,06:30:00,06:30:00,1166824,13,,
1035580432474587,06:06:00,06:06:00,9195883,1,,
1035580432474587,06:08:00,06:08:00,9195885,2,,
1035580432474587,06:10:00,06:10:00,9295910,3,,
1035580432474587,06:12:00,06:12:00,9195887,4,,
1035580432474587,06:14:00,06:14:00,1166840,5,,
1035580432474587,06:16:00,06:16:00,1166838,6,,
1035580432474587,06:18:00,06:18:00,6129304,7,,
1035580432474587,06:20:00,06:20:00,1166834,8,,
1035580432474587,06:23:00,06:23:00,1166832,9,,
1035580432474587,06:25:00,06:25:00,1166830,10,,
1035580432474587,06:26:00,06:26:00,1166828,11,,
1035580432474587,06:28:00,06:28:00,1166826,12,,
1035580432474587,06:30:00,06:30:00,1166824,13,,
1035580442474587,06:00:00,06:00:00,9195883,1,,
1035580442474587,06:02:00,06:02:00,9195885,2,,
1035580442474587,06:04:00,06:04:00,9295910,3,,
1035580442474587,06:06:00,06:06:00,9195887,4,,
1035580442474587,06:08:00,06:08:00,1166840,5,,
1035580442474587,06:10:00,06:10:00,1166838,6,,
1035580442474587,06:12:00,06:12:00,6129304,7,,
1035580442474587,06:14:00,06:14:00,1166834,8,,
1035580442474587,06:17:00,06:17:00,1166832,9,,
1035580442474587,06:19:00,06:19:00,1166830,10,,
1035580442474587,06:20:00,06:20:00,1166828,11,,
1035580442474587,06:22:00,06:22:00,1166826,12,,
1035580442474587,06:24:00,06:24:00,1166824,13,,
1035580472474587,06:06:00,06:06:00,9195883,1,,
1035580472474587,06:08:00,06:08:00,9195885,2,,
1035580472474587,06:10:00,06:10:00,9295910,3,,
1035580472474587,06:12:00,06:12:00,9195887,4,,
1035580472474587,06:14:00,06:14:00,1166840,5,,
1035580472474587,06:16:00,06:16:00,1166838,6,,
1035580472474587,06:18:00,06:18:00,6129304,7,,
1035580472474587,06:20:00,06:20:00,1166834,8,,
1035580472474587,06:23:00,06:23:00,1166832,9,,
1035580472474587,06:25:00,06:25:00,1166830,10,,
1035580472474587,06:26:00,06:26:00,1166828,11,,
1035580472474587,06:28:00,06:28:00,1166826,12,,
1035580472474587,06:30:00,06:30:00,1166824,13,,
1035580482474587,06:06:00,06:06:00,9195883,1,,
1035580482474587,06:08:00,06:08:00,9195885,2,,
1035580482474587,06:10:00,06:10:00,9295910,3,,
1035580482474587,06:12:00,06:12:00,9195887,4,,
1035580482474587,06:14:00,06:14:00,1166840,5,,
1035580482474587,06:16:00,06:16:00,1166838,6,,
1035580482474587,06:18:00,06:18:00,6129304,7,,
1035580482474587,06:20:00,06:20:00,1166834,8,,
1035580482474587,06:23:00,06:23:00,1166832,9,,
1035580482474587,06:25:00,06:25:00,1166830,10,,
1035580482474587,06:26:00,06:26:00,1166828,11,,
1035580482474587,06:28:00,06:28:00,1166826,12,,
1035580482474587,06:30:00,06:30:00,1166824,13,,
1035580492474587,06:00:00,06:00:00,9195883,1,,
1035580492474587,06:02:00,06:02:00,9195885,2,,
1035580492474587,06:04:00,06:04:00,9295910,3,,
1035580492474587,06:06:00,06:06:00,9195887,4,,
1035580492474587,06:08:00,06:08:00,1166840,5,,
1035580492474587,06:10:00,06:10:00,1166838,6,,
1035580492474587,06:12:00,06:12:00,6129304,7,,
1035580492474587,06:14:00,06:14:00,1166834,8,,
1035580492474587,06:17:00,06:17:00,1166832,9,,
1035580492474587,06:19:00,06:19:00,1166830,10,,
1035580492474587,06:20:00,06:20:00,1166828,11,,
1035580492474587,06:22:00,06:22:00,1166826,12,,
1035580492474587,06:24:00,06:24:00,1166824,13,,
10435580412474587,11:50:00,11:50:00,9195883,1,,
10435580412474587,11:52:00,11:52:00,9195885,2,,
10435580412474587,11:55:00,11:55:00,9295910,3,,
10435580412474587,11:56:00,11:56:00,9195887,4,,
10435580412474587,11:59:00,11:59:00,1166840,5,,
10435580412474587,12:01:00,12:01:00,1166838,6,,
10435580412474587,12:02:00,12:02:00,6129304,7,,
10435580412474587,12:04:00,12:04:00,1166834,8,,
10435580412474587,12:08:00,12:08:00,1166832,9,,
10435580412474587,12:09:00,12:09:00,1166830,10,,
10435580412474587,12:11:00,12:11:00,1166828,11,,
10435580412474587,12:13:00,12:13:00,1166826,12,,
10435580412474587,12:15:00,12:15:00,1166824,13,,
10435580432474587,09:17:00,09:17:00,9195883,1,,
10435580432474587,09:18:00,09:18:00,9195885,2,,
10435580432474587,09:21:00,09:21:00,9295910,3,,
10435580432474587,09:22:00,09:22:00,9195887,4,,
10435580432474587,09:24:00,09:24:00,1166840,5,,
10435580432474587,09:26:00,09:26:00,1166838,6,,
10435580432474587,09:27:00,09:27:00,6129304,7,,
10435580432474587,09:29:00,09:29:00,1166834,8,,
10435580432474587,09:32:00,09:32:00,1166832,9,,
10435580432474587,09:34:00,09:34:00,1166830,10,,
10435580432474587,09:35:00,09:35:00,1166828,11,,
10435580432474587,09:37:00,09:37:00,1166826,12,,
10435580432474587,09:39:00,09:39:00,1166824,13,,
10435580442474587,09:24:00,09:24:00,9195883,1,,
10435580442474587,09:26:00,09:26:00,9195885,2,,
10435580442474587,09:28:00,09:28:00,9295910,3,,
10435580442474587,09:29:00,09:29:00,9195887,4,,
10435580442474587,09:32:00,09:32:00,1166840,5,,
10435580442474587,09:33:00,09:33:00,1166838,6,,
10435580442474587,09:35:00,09:35:00,6129304,7,,
10435580442474587,09:37:00,09:37:00,1166834,8,,
10435580442474587,09:40:00,09:40:00,1166832,9,,
10435580442474587,09:41:00,09:41:00,1166830,10,,
10435580442474587,09:43:00,09:43:00,1166828,11,,
10435580442474587,09:44:00,09:44:00,1166826,12,,
10435580442474587,09:46:00,09:46:00,1166824,13,,
10435580472474587,11:50:00,11:50:00,9195883,1,,
10435580472474587,11:52:00,11:52:00,9195885,2,,
10435580472474587,11:55:00,11:55:00,9295910,3,,
10435580472474587,11:56:00,11:56:00,9195887,4,,
10435580472474587,11:59:00,11:59:00,1166840,5,,
10435580472474587,12:01:00,12:01:00,1166838,6,,
10435580472474587,12:02:00,12:02:00,6129304,7,,
10435580472474587,12:04:00,12:04:00,1166834,8,,
10435580472474587,12:08:00,12:08:00,1166832,9,,
10435580472474587,12:09:00,12:09:00,1166830,10,,
10435580472474587,12:11:00,12:11:00,1166828,11,,
10435580472474587,12:13:00,12:13:00,1166826,12,,
10435580472474587,12:15:00,12:15:00,1166824,13,,
10435580482474587,09:17:00,09:17:00,9195883,1,,
10435580482474587,09:18:00,09:18:00,9195885,2,,
10435580482474587,09:21:00,09:21:00,9295910,3,,
10435580482474587,09:22:00,09:22:00,9195887,4,,
10435580482474587,09:24:00,09:24:00,1166840,5,,
10435580482474587,09:26:00,09:26:00,1166838,6,,
10435580482474587,09:27:00,09:27:00,6129304,7,,
10435580482474587,09:29:00,09:29:00,1166834,8,,
10435580482474587,09:32:00,09:32:00,1166832,9,,
10435580482474587,09:34:00,09:34:00,1166830,10,,
10435580482474587,09:35:00,09:35:00,1166828,11,,
10435580482474587,09:37:00,09:37:00,1166826,12,,
10435580482474587,09:39:00,09:39:00,1166824,13,,
10435580492474587,09:30:00,09:30:00,9195883,1,,
10435580492474587,09:31:00,09:31:00,9195885,2,,
10435580492474587,09:34:00,09:34:00,9295910,3,,
10435580492474587,09:35:00,09:35:00,9195887,4,,
10435580492474587,09:37:00,09:37:00,1166840,5,,
10435580492474587,09:39:00,09:39:00,1166838,6,,
10435580492474587,09:40:00,09:40:00,6129304,7,,
10435580492474587,09:42:00,09:42:00,1166834,8,,
10435580492474587,09:45:00,09:45:00,1166832,9,,
10435580492474587,09:47:00,09:47:00,1166830,10,,
10435580492474587,09:48:00,09:48:00,1166828,11,,
10435580492474587,09:50:00,09:50:00,1166826,12,,
10435580492474587,09:52:00,09:52:00,1166824,13,,
10535580412474587,11:54:00,11:54:00,9195883,1,,
10535580412474587,11:56:00,11:56:00,9195885,2,,
10535580412474587,11:58:00,11:58:00,9295910,3,,
10535580412474587,12:00:00,12:00:00,9195887,4,,
10535580412474587,12:03:00,12:03:00,1166840,5,,
10535580412474587,12:04:00,12:04:00,1166838,6,,
10535580412474587,12:06:00,12:06:00,6129304,7,,
10535580412474587,12:08:00,12:08:00,1166834,8,,
10535580412474587,12:12:00,12:12:00,1166832,9,,
10535580412474587,12:13:00,12:13:00,1166830,10,,
10535580412474587,12:15:00,12:15:00,1166828,11,,
10535580412474587,12:17:00,12:17:00,1166826,12,,
10535580412474587,12:19:00,12:19:00,1166824,13,,
10535580432474587,09:18:00,09:18:00,9195883,1,,
10535580432474587,09:20:00,09:20:00,9195885,2,,
10535580432474587,09:22:00,09:22:00,9295910,3,,
10535580432474587,09:23:00,09:23:00,9195887,4,,
10535580432474587,09:26:00,09:26:00,1166840,5,,
10535580432474587,09:27:00,09:27:00,1166838,6,,
10535580432474587,09:29:00,09:29:00,6129304,7,,
10535580432474587,09:31:00,09:31:00,1166834,8,,
10535580432474587,09:34:00,09:34:00,1166832,9,,
10535580432474587,09:35:00,09:35:00,1166830,10,,
10535580432474587,09:37:00,09:37:00,1166828,11,,
10535580432474587,09:38:00,09:38:00,1166826,12,,
10535580432474587,09:40:00,09:40:00,1166824,13,,
10535580442474587,09:26:00,09:26:00,9195883,1,,
10535580442474587,09:28:00,09:28:00,9195885,2,,
10535580442474587,09:30:00,09:30:00,9295910,3,,
10535580442474587,09:31:00,09:31:00,9195887,4,,
10535580442474587,09:34:00,09:34:00,1166840,5,,
10535580442474587,09:35:00,09:35:00,1166838,6,,
10535580442474587,09:37:00,09:37:00,6129304,7,,
10535580442474587,09:38:00,09:38:00,1166834,8,,
10535580442474587,09:42:00,09:42:00,1166832,9,,
10535580442474587,09:43:00,09:43:00,1166830,10,,
10535580442474587,09:44:00,09:44:00,1166828,11,,
10535580442474587,09:46:00,09:46:00,1166826,12,,
10535580442474587,09:48:00,09:48:00,1166824,13,,
10535580472474587,11:54:00,11:54:00,9195883,1,,
10535580472474587,11:56:00,11:56:00,9195885,2,,
10535580472474587,11:58:00,11:58:00,9295910,3,,
10535580472474587,12:00:00,12:00:00,9195887,4,,
10535580472474587,12:03:00,12:03:00,1166840,5,,
10535580472474587,12:04:00,12:04:00,1166838,6,,
10535580472474587,12:06:00,12:06:00,6129304,7,,
10535580472474587,12:08:00,12:08:00,1166834,8,,
