from_stop_id,to_stop_id,transfer_type,min_transfer_time
6408747,1870,2,262
2365,9295982,2,243
2365,9295980,2,405
2365,9295981,2,211
8367326,1667,2,234
2365,9295986,2,213
2365,9295984,2,440
2365,9295985,2,225
1826,2366,2,241
1826,2364,2,396
1667,7931874,2,194
1667,7931873,2,220
4022946,1669,2,279
4009241,1870,2,216
1723,4035039,2,215
1723,4035038,2,215
1841,8357857,2,235
1841,8357859,2,225
7275549,2468,2,241
1841,8357858,2,243
4037290,1669,2,227
7921324,2501,2,251
7275133,2279,2,225
2467,1723,2,263
1869,8379445,2,193
2455,7931870,2,254
2455,7986266,2,250
7991681,1826,2,278
8367271,1667,2,217
1632,3887809,2,198
1782,4037007,2,208
1743,3740975,2,199
2479,7986318,2,227
9295932,2101,2,211
1743,3740974,2,218
4009222,2337,2,250
1906,9417216,2,232
6408763,2337,2,262
2365,3887812,2,243
1710,7964964,2,211
6408761,2337,2,258
1841,8357860,2,197
1841,3749682,2,235
1841,3749684,2,225
1841,3749683,2,243
2245,9417175,2,231
2245,9417176,2,226
1841,3749685,2,197
1792,4045027,2,210
4022886,2052,2,211
1986,7275647,2,114
1986,7275648,2,140
8079723,1826,2,213
2363,1826,2,108
2263,3887811,2,274
1632,4037035,2,198
2476,1667,2,99
2477,7931874,2,194
2455,7931869,2,241
2477,7931873,2,220
7932220,2477,2,194
1982,2170,2,96
2176,3442568,2,206
1646,4036996,2,238
2176,3442567,2,186
2365,5121372,2,406
2365,5121373,2,434
9295933,1669,2,279
2365,5121374,2,409
8321643,2479,2,227
6217415,1723,2,215
2174,7932001,2,209
9128411,2365,2,404
4000520,1743,2,199
7932279,2477,2,226
1710,7986266,2,250
7932228,2101,2,259
9128533,1906,2,218
6408761,1870,2,258
9295924,1667,2,235
1750,3813507,2,190
1750,4009396,2,193
1750,4009397,2,199
2245,9417214,2,231
1750,3813506,2,208
1886,7931435,2,234
9128413,1826,2,248
1743,7647728,2,232
1743,7647729,2,214
2282,7931435,2,234
2308,7899993,2,260
2308,7899994,2,243
2245,7931965,2,226
1982,4037204,2,214
1826,8219631,2,404
2421,3740975,2,199
7931945,2465,2,212
4009240,2337,2,270
2421,3740974,2,218
1743,7899274,2,210
1743,7899273,2,194
2455,7964964,2,211
2496,5138164,2,247
2496,5138165,2,288
7275548,1723,2,226
8321675,2052,2,211
1667,7931857,2,218
7932223,2455,2,254
1720,7899995,2,208
1723,7913218,2,205
1720,7899996,2,212
1723,7913219,2,203
1920,7932028,2,231
1869,1166838,2,180
9295928,1710,2,244
9417217,2172,2,229
2308,8357860,2,197
1723,7913217,2,214
7920913,2365,2,280
1869,1166839,2,180
1646,7899567,2,238
2468,9128466,2,254
2468,9128467,2,195
2468,9128468,2,215
1723,7900217,2,186
1723,7900216,2,186
4009230,1870,2,290
1826,8219633,2,437
1826,8219632,2,404
9128410,2365,2,404
2428,4009397,2,199
2428,4009396,2,193
9295935,2052,2,211
4009241,2337,2,216
2308,8357858,2,243
2308,8357857,2,235
8007368,1723,2,252
2308,8357859,2,225
2176,7275648,2,206
2176,7275647,2,186
2467,2468,2,253
8321674,2479,2,200
2468,9296076,2,203
4022887,1982,2,222
2468,9296075,2,242
1710,7931869,2,241
1984,7932001,2,209
7920913,1826,2,280
2365,7931543,2,405
2365,7931542,2,211
8321642,2101,2,259
2365,7931541,2,190
2365,8219633,2,437
2365,8219632,2,404
2101,7931863,2,211
2365,8219631,2,404
6217416,2468,2,210
2101,7931865,2,259
2468,8399858,2,247
2101,7931864,2,223
2468,8399859,2,247
2101,7931866,2,211
2501,4037033,2,185
2468,7913218,2,205
2468,7913217,2,214
2468,7913219,2,203
1886,4035721,2,184
1886,4035720,2,251
2365,7931548,2,440
2336,8379445,2,193
1826,7899619,2,280
2365,7931549,2,211
8079725,1826,2,211
7932237,1723,2,226
8321676,2101,2,223
7946128,2402,2,210
3343766,2336,2,180
3901292,5761283,2,204
7920915,2365,2,434
1826,7899620,2,278
3901292,5761282,2,227
1655,2279,2,187
7991682,2365,2,211
1723,4036660,2,254
1723,4036661,2,195
2535,1883,2,172
7932227,2052,2,211
6408777,1870,2,250
2468,4045022,2,210
1691,7932003,2,224
6408776,1870,2,207
7932211,2365,2,406
2282,7931456,2,184
7932210,2365,2,406
2479,7986265,2,198
2468,8399860,2,252
2468,7899121,2,212
9295933,2052,2,259
2365,7275664,2,406
8367271,2477,2,217
2526,3887775,2,275
7275322,2172,2,202
2365,7275666,2,409
2365,7275665,2,434
2496,3749687,2,262
2496,3749686,2,245
7931917,2267,2,207
1646,8917516,2,255
7991809,1982,2,196
7312132,2337,2,241
7161668,3901292,2,210
1869,7913223,2,193
7161668,3901291,2,210
4009223,1870,2,218
1870,3681789,2,275
8321705,1710,2,244
2468,9417162,2,226
1870,3681788,2,236
2428,7275652,2,202
1722,1723,2,207
8079723,2365,2,213
2052,7931863,2,211
7275550,2468,2,216
2052,7931864,2,223
2052,7931865,2,259
2052,7931866,2,211
2468,9417160,2,252
1782,3887810,2,233
3343764,1982,2,180
9295938,1869,2,193
7899675,2172,2,214
4000519,1743,2,197
2468,8079716,2,195
8321674,1669,2,200
7932223,1710,2,254
4037298,1826,2,387
6408747,2337,2,262
9128411,1826,2,404
7931945,1720,2,212
2392,5121375,2,208
2421,7899273,2,194
2421,7899274,2,210
7920947,2365,2,440
2455,5138179,2,191
4009238,2176,2,195
8321642,1669,2,279
7312135,2337,2,322
2174,9417122,2,209
1792,7911761,2,210
1870,5091945,2,241
1792,7911762,2,210
1723,7931327,2,215
1710,5138179,2,191
1710,5138180,2,250
2465,7899995,2,208
9295930,2479,2,206
2465,7899996,2,212
2455,5138180,2,250
2468,7931327,2,215
4687337,1986,2,114
7275134,2279,2,245
7932214,2365,2,280
8321641,2052,2,211
9064616,2365,2,243
4022946,2101,2,259
2501,7275658,2,185
2428,7931997,2,259
2526,7899567,2,238
2428,7931996,2,275
1646,5138185,2,199
1723,4459239,2,226
1646,5138184,2,190
2052,7964958,2,281
2428,7931998,2,202
1723,3893335,2,187
7931947,1841,2,225
2479,5138178,2,185
1723,4459240,2,210
1870,5091946,2,207
1723,3893336,2,187
2052,7964962,2,259
2052,7964961,2,211
2421,9417320,2,197
7991680,1723,2,226
2052,4045016,2,281
2496,8357862,2,262
2267,9417216,2,232
1782,6591479,2,208
2496,8357861,2,245
7932214,1826,2,280
9417217,1982,2,229
7932210,1826,2,406
3741069,1743,2,230
2468,7931383,2,252
1984,4037032,2,209
2468,9128470,2,226
2392,1781,2,121
1826,7946282,2,440
1826,9185163,2,434
1826,9185164,2,405
1826,7946284,2,211
7920946,1632,2,198
1826,7946283,2,434
1826,9185162,2,404
8321708,2101,2,223
4022885,2101,2,281
1826,7946286,2,280
1826,7946285,2,252
7920919,2392,2,200
1723,7931383,2,252
7920948,1826,2,226
6217416,1723,2,210
1750,7275652,2,202
9295928,2455,2,244
7920919,1782,2,200
2501,7932003,2,224
7931950,2308,2,260
9295936,2172,2,245
8007409,1723,2,210
1826,3887779,2,252
1826,3887778,2,280
2279,4211797,2,225
2279,4211798,2,245
7931941,2156,2,251
2496,9416660,2,245
4009239,1986,2,321
7921360,1691,2,185
1669,7986318,2,227
8321706,1669,2,200
6217417,2468,2,252
3343765,2336,2,180
1667,5138183,2,226
1826,3887780,2,248
1723,1166841,2,180
1723,1166840,2,180
7275134,1883,2,245
7899399,2279,2,225
2402,1791,2,129
2156,2551,2,180
2421,7899326,2,194
2421,7899327,2,210
6408760,2337,2,207
1669,7931867,2,227
1669,7931868,2,200
2174,9417187,2,209
1743,9384731,2,232
1669,7931865,2,279
7991681,2365,2,278
8367323,1782,2,208
3343766,1869,2,180
1920,9417176,2,226
1920,9417175,2,231
5355361,3901291,2,204
5355361,3901292,2,204
9295931,2479,2,185
7932225,1669,2,206
1826,7946343,2,278
2267,7931961,2,234
7991808,2172,2,199
3741070,1743,2,254
4037298,2365,2,387
5355359,3901291,2,199
5355359,3901292,2,199
1826,9078437,2,225
4022946,2479,2,279
8007367,2468,2,254
1869,8379519,2,186
7931917,1906,2,207
7932226,2479,2,185
4009230,2337,2,290
7275550,1723,2,216
1723,3749688,2,214
1723,3749689,2,212
2468,9416506,2,215
7932229,2101,2,223
7991811,1869,2,186
7946096,1792,2,188
2468,9416505,2,252
1982,7913224,2,214
7932231,1982,2,245
4009240,1870,2,270
2172,7913224,2,214
3741064,2279,2,208
2392,2391,2,111
1723,3749690,2,210
2365,1825,2,293
1723,3749691,2,252
1723,8357863,2,214
1723,8357865,2,252
1723,8357864,2,212
2365,1827,2,235
4022946,2052,2,259
7931951,1720,2,254
7920947,1826,2,440
1906,7931961,2,234
6408776,2337,2,207
3741063,2279,2,200
7932280,1826,2,278
1666,2477,2,67
7899400,2279,2,245
2308,9416662,2,235
1984,9417122,2,209
2308,9416661,2,225
7920948,2365,2,226
7899399,1883,2,225
1938,3887811,2,274
4037251,1826,2,398
1984,7013420,2,196
1984,7013421,2,207
1782,7275667,2,208
7946096,2402,2,188
9064616,1826,2,243
9295933,2479,2,279
2365,7922523,2,190
2365,7922524,2,211
2365,7922526,2,405
2365,2366,2,264
2365,2364,2,307
2512,7275660,2,198
2468,2469,2,139
1723,5158081,2,226
7931940,2156,2,205
1686,8357862,2,262
1686,8357861,2,245
1750,7931996,2,275
1723,5158082,2,241
1750,7931998,2,202
1723,5158083,2,216
1750,7931997,2,259
2468,2460,2,480
2392,6591479,2,208
4022886,2101,2,211
1691,9417189,2,224
9128461,1826,2,278
7932239,1723,2,215
7275322,1982,2,202
1841,7900032,2,225
1870,6682606,2,253
1870,6682607,2,233
9128531,1883,2,257
2174,7275655,2,209
1826,9295981,2,211
1986,3442568,2,140
1826,9295982,2,243
1986,3442567,2,114
1826,9295980,2,405
1826,9295985,2,225
1826,9295986,2,213
1710,7986319,2,198
7921360,2501,2,185
1826,9295984,2,440
4037289,2101,2,211
2365,7899563,2,252
7991809,2172,2,196
2365,7899562,2,219
4009255,1870,2,250
2336,1166839,2,180
2365,7899561,2,398
2336,1166838,2,180
2365,7899560,2,398
7932279,1667,2,226
3343763,2172,2,180
9128532,1906,2,195
8321705,2455,2,244
8321675,2101,2,211
1743,7899327,2,210
1743,7899326,2,194
1723,2460,2,480
1841,9416662,2,235
1841,9416661,2,225
2037,2090,2,180
4037290,2479,2,227
2428,9417113,2,259
2428,9417114,2,275
1667,7931799,2,234
7899400,1883,2,245
2428,9417119,2,202
7312133,1870,2,207
1842,5138186,2,195
9295934,2101,2,223
2392,4037007,2,208
1842,5138187,2,200
7932213,2365,2,252
4009255,2337,2,250
1906,5018153,2,249
1906,5018152,2,186
8321671,1667,2,218
2337,8451820,2,322
8321644,1710,2,211
8321707,2101,2,211
1723,9416634,2,205
3343765,1869,2,180
2468,8357914,2,210
3901292,5761311,2,210
7932218,2526,2,190
2365,7922555,2,440
9128583,2267,2,195
7312133,2337,2,207
4009223,2337,2,218
2337,8451818,2,207
1984,9417187,2,209
2337,8451817,2,279
1782,1781,2,97
9128583,1906,2,195
1792,1791,2,114
2526,5138185,2,199
2365,9078437,2,225
2365,7991686,2,278
2526,5138184,2,190
2365,7991687,2,219
2468,4036827,2,254
8961990,2282,2,184
4000520,2421,2,199
2428,9417183,2,259
1982,1980,2,119
2428,9417184,2,202
2468,9296136,2,242
1870,4037024,2,236
1870,4037025,2,236
1723,4045022,2,210
4009222,1870,2,250
9295938,2336,2,193
2365,6591476,2,440
2365,6591475,2,434
7932227,2101,2,211
6408762,1870,2,270
2365,6591473,2,252
2365,6591472,2,280
1841,7899125,2,197
1841,7899126,2,225
1841,7899127,2,243
2468,7899182,2,214
4009238,1986,2,123
2172,7913295,2,245
2101,7964962,2,259
2101,7964961,2,211
1750,9417184,2,202
1750,9417183,2,259
8079725,2365,2,211
2172,4037204,2,214
2468,4035039,2,215
7932231,2172,2,245
2468,4035038,2,215
4000519,2421,2,197
8321642,2052,2,259
2337,3681864,2,275
8321703,2477,2,218
1646,6591468,2,238
9295931,1669,2,185
2365,9296032,2,405
2365,9296034,2,243
2365,9296033,2,211
6408762,2337,2,270
7931946,2465,2,208
2365,7991677,2,211
7991811,2336,2,186
2365,7991676,2,278
2535,2279,2,170
8961989,1886,2,251
7932280,2365,2,278
9128439,2468,2,226
2336,7913223,2,193
4687336,1986,2,140
2101,7964958,2,281
3901291,5761311,2,210
7932230,2101,2,211
3901292,3908821,2,199
3901292,3908822,2,199
3901292,3908823,2,204
