service_id,date,exception_type
13522843,20210504,1
13522843,20210505,1
13522843,20210506,1
13522843,20210507,1
13522843,20210511,1
13522843,20210512,1
13522843,20210518,1
13522843,20210519,1
13522843,20210520,1
13522843,20210521,1
13522843,20210526,1
13522843,20210527,1
13522843,20210528,1
13522843,20210601,1
3522838,20210418,1
3522838,20210425,1
3522838,20210502,1
3522838,20210509,1
3522838,20210512,1
3522838,20210513,1
3522838,20210516,1
3522838,20210524,1
3522838,20210530,1
3522838,20210606,1
3522838,20210613,1
3522838,20210620,1
3522838,20210627,1
3522838,20210704,1
3522838,20210711,1
3522838,20210714,1
3522838,20210718,1
3522838,20210725,1
3522838,20210801,1
3522838,20210808,1
3522838,20210815,1
3522838,20210822,1
3522838,20210829,1
3522838,20210905,1
3522838,20210912,1
3522838,20210919,1
13522842,20210720,1
13522842,20210721,1
13522842,20210722,1
13522842,20210723,1
13522842,20210727,1
13522842,20210728,1
13522842,20210729,1
13522842,20210730,1
13522842,20210803,1
13522842,20210804,1
13522842,20210805,1
13522842,20210806,1
13522842,20210810,1
13522842,20210811,1
13522842,20210812,1
13522842,20210813,1
3522839,20210324,1
3522839,20210325,1
3522839,20210326,1
3522839,20210327,1
3522839,20210328,1
3522839,20210329,1
3522839,20210330,1
3522839,20210331,1
3522839,20210401,1
3522839,20210402,1
3522839,20210403,1
3522839,20210404,1
3522839,20210405,1
3522839,20210406,1
3522839,20210407,1
3522839,20210408,1
3522839,20210409,1
3522839,20210410,1
3522839,20210411,1
3522839,20210413,1
3522839,20210414,1
3522839,20210415,1
3522839,20210416,1
13522841,20210420,1
13522841,20210421,1
13522841,20210422,1
13522841,20210423,1
13522841,20210427,1
13522841,20210428,1
13522841,20210429,1
13522841,20210430,1
13522841,20210602,1
13522841,20210603,1
13522841,20210604,1
13522841,20210608,1
13522841,20210609,1
13522841,20210610,1
13522841,20210611,1
13522841,20210615,1
13522841,20210616,1
13522841,20210617,1
13522841,20210618,1
13522841,20210622,1
13522841,20210623,1
13522841,20210624,1
13522841,20210625,1
13522841,20210629,1
13522841,20210630,1
13522841,20210701,1
13522841,20210902,1
13522841,20210903,1
13522841,20210907,1
13522841,20210908,1
13522841,20210909,1
13522841,20210910,1
13522841,20210914,1
13522841,20210915,1
13522841,20210916,1
13522841,20210917,1
13522841,20210921,1
13522841,20210922,1
13522841,20210923,1
3522849,20210501,1
3522849,20210508,1
3522849,20210523,1
3522843,20210503,1
3522843,20210504,1
3522843,20210505,1
3522843,20210506,1
3522843,20210510,1
3522843,20210511,1
3522843,20210517,1
3522843,20210518,1
3522843,20210519,1
3522843,20210520,1
3522843,20210525,1
3522843,20210526,1
3522843,20210527,1
3522843,20210531,1
13522849,20210502,1
13522849,20210509,1
13522849,20210524,1
3522841,20210419,1
3522841,20210420,1
3522841,20210421,1
3522841,20210422,1
3522841,20210426,1
3522841,20210427,1
3522841,20210428,1
3522841,20210429,1
3522841,20210601,1
3522841,20210602,1
3522841,20210603,1
