from_stop_id,to_stop_id,transfer_type,min_transfer_time
8379460,2148,2,194
9218053,1833,2,269
9416639,1900,2,220
9296012,2148,2,218
1910,7945905,2,244
2110,2086,2,91
7946316,2405,2,250
2149,2029,2,81
3813004,2504,2,191
2148,2147,2,52
4037280,2405,2,273
1902,1900,2,143
2394,7921035,2,226
9217792,1833,2,269
1630,2509,2,72
7946127,2071,2,208
4035818,1900,2,243
7946077,2484,2,399
7911756,2509,2,238
7911759,1795,2,203
2084,2029,2,145
2485,1674,2,116
8399873,2148,2,194
7932171,2168,2,236
4035555,2296,2,269
9416671,2296,2,220
8379465,1694,2,242
7899404,2547,2,223
2405,7900029,2,203
5138160,1795,2,231
7911765,1795,2,189
7275551,2509,2,281
9296012,2029,2,218
8379460,2029,2,194
2509,7933298,2,258
2030,2148,2,59
2509,7933299,2,281
1901,1900,2,235
9296048,2029,2,234
3813004,1694,2,191
7931942,2401,2,188
4037275,2096,2,195
3741056,1910,2,255
7899527,1674,2,274
4037273,2086,2,229
4037277,2401,2,188
2148,2028,2,60
1834,2338,2,90
7899528,1900,2,205
7991824,2484,2,402
7911754,1822,2,213
2302,2338,2,226
4036972,2296,2,269
2084,2148,2,94
5138161,2071,2,254
9416657,1833,2,239
4037278,2120,2,227
1795,1796,2,75
7911774,2361,2,260
9218053,2338,2,269
9416524,2087,2,214
4045025,2405,2,203
4045031,2086,2,201
7932242,1707,2,237
9416544,2079,2,229
4211808,2547,2,229
8399873,2029,2,194
9218054,1833,2,269
7991821,2235,2,255
7946126,1795,2,203
2120,7899998,2,227
2120,7899999,2,254
4045026,2120,2,208
2338,3926287,2,280
2338,3926289,2,196
2338,3926288,2,210
3741056,2235,2,255
2402,1791,2,129
2213,2235,2,420
1833,1651,2,176
2485,2484,2,127
1630,1629,2,72
7899175,2296,2,220
7898914,1812,2,238
7899557,1910,2,242
7899404,2086,2,223
2029,2147,2,64
9417169,2405,2,216
2494,5018184,2,244
7946128,1791,2,210
1835,1833,2,219
7899436,1833,2,201
7946132,2086,2,201
9296134,1795,2,252
7932276,1707,2,249
7931968,2405,2,216
2394,4459268,2,210
1795,2406,2,86
1785,2394,2,94
9296011,2148,2,284
7911757,1707,2,216
9296073,2405,2,275
2394,7920992,2,210
7911768,2509,2,241
2148,9128400,2,234
3813005,1694,2,246
2148,9128401,2,225
2148,9128402,2,225
2494,5018179,2,230
2547,5018147,2,212
7931969,2405,2,273
4037275,2046,2,195
4037273,2547,2,229
7899594,1812,2,211
6664353,1833,2,201
2547,5018146,2,223
7911763,2120,2,227
1901,2296,2,231
2148,5018182,2,245
2148,5018183,2,203
2087,2115,2,139
2029,2028,2,62
9416524,2548,2,214
2148,5018181,2,275
1833,7931763,2,202
1833,7931762,2,247
2394,4036631,2,226
2298,1900,2,133
2509,4036663,2,281
9416545,2548,2,271
9217986,2338,2,269
2297,1900,2,229
1684,8357875,2,207
7991823,2484,2,268
7275137,2547,2,212
7899435,1833,2,198
7931942,1791,2,188
7932171,1978,2,236
7946096,1791,2,188
2302,1833,2,236
7946338,2405,2,275
7911753,2179,2,197
9296073,1795,2,275
4045027,2401,2,210
8961998,1910,2,255
4035808,2484,2,207
2339,1833,2,90
4035810,2484,2,274
9417169,1795,2,216
1833,7931843,2,247
1833,7931844,2,202
7946098,1795,2,199
1684,5018179,2,230
7899610,2128,2,206
7932172,1978,2,249
7932242,2452,2,237
7714361,2414,2,258
9417210,1795,2,250
7899527,2484,2,274
1675,2484,2,120
3741095,1910,2,244
2148,4035037,2,191
2148,4035036,2,208
3813005,2504,2,246
7275545,2509,2,238
7898951,1784,2,210
7946337,1795,2,216
7898910,2548,2,214
2071,7899999,2,254
7899138,1900,2,243
2071,7899998,2,227
4045029,2046,2,210
2545,2029,2,168
8985249,1978,2,249
5158076,1795,2,250
2235,7945895,2,255
7931348,2087,2,271
2395,1784,2,93
4037278,2071,2,227
7946096,2401,2,188
1833,7931825,2,219
1833,7931826,2,201
7986287,2394,2,210
7899526,1674,2,268
7991791,1910,2,242
2551,2096,2,120
1629,4036663,2,281
2061,2547,2,104
5231621,1784,2,210
2298,2296,2,133
9416544,2128,2,229
2148,9417279,2,225
5138159,1795,2,231
7921138,2041,2,225
7898914,2351,2,238
2148,9417277,2,234
2148,9417278,2,218
9417210,2405,2,250
1812,6591529,2,211
9217792,2338,2,269
7911761,1791,2,210
2148,9417280,2,225
7899455,1833,2,247
9296013,2029,2,234
9296134,2405,2,252
7898911,2087,2,196
7898923,1833,2,256
1684,5018184,2,244
2545,2148,2,117
9417167,2405,2,250
9218054,2338,2,269
7898911,2548,2,196
7931386,2509,2,258
1676,2484,2,247
6591553,2548,2,196
1833,2531,2,149
9128442,1707,2,237
2338,7920883,2,247
7899594,2351,2,211
7946078,1674,2,387
6217406,2029,2,191
7946080,1674,2,196
7275545,1629,2,238
4022899,2029,2,274
2494,3749702,2,207
7946130,2096,2,210
1784,7921035,2,226
4037174,2338,2,196
7921138,2160,2,225
9128442,2452,2,237
9217987,1833,2,269
7911765,2405,2,189
9128556,2547,2,212
9295950,2179,2,234
7898924,2338,2,260
7899554,2296,2,269
2548,6591531,2,196
9217986,1833,2,269
7911780,2494,2,204
2494,3749734,2,230
4037279,2405,2,216
4035818,2296,2,243
6664353,2338,2,201
4035555,1900,2,269
7931348,2548,2,271
7275297,2029,2,249
2212,2235,2,420
8379465,2504,2,242
7714360,1736,2,210
2339,2338,2,90
2510,2509,2,72
7931347,2079,2,229
7911764,1795,2,199
6591552,2079,2,229
4035556,2296,2,205
7911760,2071,2,208
7899173,2338,2,272
9217793,1833,2,269
7911756,1629,2,238
2551,2046,2,120
7946132,2547,2,201
7986296,1784,2,226
1957,1910,2,420
2029,4035037,2,191
2029,4035036,2,208
7931349,2548,2,196
7911763,2071,2,227
7986296,2394,2,226
4035806,2484,2,399
1792,1791,2,114
7275218,2547,2,229
2107,3926284,2,211
7946079,1674,2,207
2107,3926285,2,224
7932024,1795,2,250
7931368,2087,2,214
7898954,2128,2,229
1784,7920992,2,210
2061,2086,2,104
2235,4035733,2,255
7275297,2148,2,249
7899174,1833,2,237
4022899,2148,2,274
2338,7931825,2,219
2338,1832,2,74
2338,7931826,2,201
7899557,2235,2,242
2548,6591447,2,214
7899554,1900,2,269
6591551,2351,2,211
2405,4036741,2,273
2405,4036742,2,250
7946126,2405,2,203
7899526,2484,2,268
7921137,2041,2,239
8379459,2029,2,205
2235,4035724,2,244
2338,7920859,2,201
2338,7920857,2,196
2338,7920858,2,210
4045026,2071,2,208
4211801,2086,2,212
9417167,1795,2,250
9416689,1833,2,239
4036972,1900,2,269
4035556,1900,2,205
7898954,2079,2,229
4037215,2148,2,249
2486,2484,2,245
5138160,2405,2,231
7911755,2509,2,251
1833,7920857,2,196
7946130,2046,2,210
7899138,2296,2,243
7899434,1833,2,189
1833,7920858,2,210
4036973,1900,2,205
9416671,1900,2,220
1784,4036631,2,226
1833,7920859,2,201
6591839,2548,2,214
4045025,1795,2,203
2338,7931843,2,247
7899434,2338,2,189
2338,7931844,2,202
7714361,1736,2,258
7921137,2160,2,239
5158076,2405,2,250
7714360,2414,2,210
2087,2066,2,95
8379459,2148,2,205
7911768,1629,2,241
7899524,1910,2,255
1833,3926288,2,210
7898924,1833,2,260
1833,3926287,2,280
7899609,2351,2,246
9296062,1795,2,252
1833,3926289,2,196
7946092,2547,2,229
7899173,1833,2,272
7911752,1684,2,209
9128453,1707,2,249
9416500,2509,2,258
2405,1796,2,119
7911767,2452,2,213
9416639,2296,2,220
4037215,2029,2,249
8985249,2168,2,249
4037279,1795,2,216
6591839,2087,2,214
9416689,2338,2,239
5158075,2405,2,273
