service_id,date,exception_type
3545731,20210704,1
3545731,20210711,1
3545731,20210718,1
3545731,20210725,1
3545731,20210801,1
3545731,20210808,1
3545731,20210815,1
3545731,20210822,1
3545731,20210829,1
13545732,20210419,1
13545732,20210426,1
13545732,20210502,1
13545732,20210503,1
13545732,20210509,1
13545732,20210510,1
13545732,20210514,1
13545732,20210517,1
13545732,20210524,1
13545732,20210525,1
13545732,20210531,1
13545732,20210607,1
13545732,20210614,1
13545732,20210621,1
13545732,20210628,1
13545732,20210715,1
13545732,20210906,1
13545732,20210913,1
13545732,20210920,1
13545731,20210705,1
13545731,20210712,1
13545731,20210719,1
13545731,20210726,1
13545731,20210802,1
13545731,20210809,1
13545731,20210816,1
13545731,20210823,1
13545731,20210830,1
3412856,20210417,1
3412856,20210424,1
3412856,20210515,1
3412856,20210522,1
3412856,20210529,1
3412856,20210605,1
3412856,20210612,1
3412856,20210619,1
3412856,20210626,1
3412856,20210703,1
3412856,20210710,1
3412856,20210717,1
3412856,20210724,1
3412856,20210731,1
3412856,20210807,1
3412856,20210814,1
3412856,20210821,1
3412856,20210828,1
3412856,20210904,1
3412856,20210911,1
3412856,20210918,1
3545738,20210423,1
3545738,20210430,1
3545738,20210507,1
3545738,20210514,1
3545738,20210521,1
3545738,20210528,1
3545738,20210604,1
3545738,20210611,1
3545738,20210618,1
3545738,20210625,1
3545738,20210702,1
3545738,20210709,1
3545738,20210716,1
3545738,20210723,1
3545738,20210730,1
3545738,20210806,1
3545738,20210813,1
3545738,20210820,1
3545738,20210827,1
3545738,20210903,1
3545738,20210910,1
3545738,20210917,1
13545736,20210325,1
13545736,20210326,1
13545736,20210327,1
13545736,20210328,1
13545736,20210329,1
13545736,20210330,1
13545736,20210331,1
13545736,20210401,1
13545736,20210402,1
13545736,20210403,1
13545736,20210404,1
13545736,20210405,1
13545736,20210406,1
13545736,20210407,1
13545736,20210408,1
13545736,20210409,1
13545736,20210410,1
13545736,20210411,1
13545736,20210412,1
13545736,20210413,1
13545736,20210414,1
13545736,20210415,1
13545736,20210416,1
13545736,20210417,1
13545736,20210420,1
13545736,20210421,1
13545736,20210422,1
13545736,20210423,1
13545736,20210427,1
13545736,20210428,1
13545736,20210429,1
13545736,20210430,1
13545736,20210504,1
13545736,20210505,1
13545736,20210506,1
13545736,20210507,1
13545736,20210511,1
13545736,20210512,1
13545736,20210513,1
13545736,20210518,1
