from_stop_id,to_stop_id,transfer_type,min_transfer_time
9128721,1874,2,224
9159895,1872,2,321
4045007,1827,2,218
9128470,2469,2,226
2469,4035038,2,215
9128591,1874,2,218
2469,4035039,2,215
6591476,2366,2,260
8321709,1897,2,223
7932238,2469,2,195
7920914,2366,2,458
8399860,1724,2,252
7922524,2366,2,391
7946064,1947,2,213
9417168,2406,2,273
9064617,2253,2,243
9296056,1748,2,244
9128721,2270,2,224
9296062,2406,2,252
7931861,2293,2,224
2224,9185166,2,274
8399859,2469,2,247
9417160,2469,2,252
4036728,2268,2,210
4036749,1724,2,226
7932211,1827,2,226
7946337,2406,2,216
4037001,1827,2,432
7946282,1827,2,260
9128415,2253,2,243
1724,2460,2,480
9416134,1874,2,252
4022890,2144,2,229
9195928,1874,2,187
7991677,2366,2,391
7932213,1827,2,432
7946316,2406,2,250
9417205,2359,2,244
9128690,1947,2,288
2468,1724,2,131
8357864,2469,2,212
9195925,2270,2,192
4037208,2144,2,210
1741,7900009,2,261
7946378,1749,2,242
4037280,2406,2,273
3682008,2276,2,214
7991678,2293,2,223
9159915,1874,2,262
7946343,1827,2,458
2165,7900006,2,212
1824,1827,2,400
7899182,2469,2,214
7275116,2270,2,187
3619167,1880,2,312
7991676,1827,2,458
7627552,1969,2,274
7931793,2464,2,261
6748607,1717,2,207
7275548,2469,2,226
9128384,2268,2,260
5761302,2462,2,222
9128412,1827,2,406
6217415,2469,2,215
2165,7900008,2,257
5158060,2268,2,210
7911765,1796,2,189
7260975,2461,2,199
7932212,1827,2,399
7921312,2203,2,264
9295869,1959,2,185
1825,1827,2,126
4037251,2366,2,218
7932212,2366,2,399
2427,3813513,2,207
2427,3813512,2,223
9128690,2202,2,288
9195929,2270,2,188
9195884,1874,2,180
9416659,2469,2,214
1820,1819,2,55
9296057,1748,2,252
9128360,1748,2,244
7275666,1827,2,229
9128814,1872,2,229
8219660,1969,2,274
7714441,140078,2,194
7714441,140079,2,194
4022891,2025,2,210
4016798,1947,2,198
1795,1796,2,75
7931968,1796,2,216
5775596,1662796,2,290
9384735,1748,2,234
7946378,2427,2,242
4045025,2406,2,203
5775596,1662795,2,290
7137433,2165,2,284
7922523,1827,2,370
9159852,2270,2,188
1741,7900012,2,193
9128825,1872,2,321
1827,9185162,2,224
6591473,2366,2,432
1827,9185163,2,254
1827,9185164,2,225
9296074,1858,2,267
5158066,2419,2,261
1741,7900011,2,218
7922541,1879,2,322
9185030,1947,2,213
3619130,2427,2,244
4015882,2202,2,302
7275304,2025,2,210
4000542,1717,2,258
4211773,1692060,2,216
1825,2366,2,101
7946126,1796,2,203
7931972,2469,2,226
9296060,2536,2,217
4036827,2469,2,254
9295980,1827,2,225
7922524,1827,2,391
3812975,1827,2,370
9295868,1959,2,198
4045022,1724,2,210
8379517,2359,2,244
7933293,2359,2,244
9416135,1874,2,199
9417204,1820,2,227
1969,5122025,2,255
1969,5122024,2,274
2276,9185147,2,271
2276,9185146,2,217
8007409,2469,2,210
6046776,1969,2,211
5121374,2366,2,229
7137419,1748,2,226
3812979,2253,2,221
4016091,1872,2,224
9295984,1827,2,260
9185030,2202,2,213
9159930,1872,2,292
9417204,2359,2,227
9064761,2426,2,247
4000543,2462,2,222
4000541,2462,2,228
9295872,2270,2,192
4037207,2144,2,229
7931968,2406,2,216
4015927,1662797,2,247
4015927,1662798,2,247
4459240,1724,2,210
1795,2406,2,86
7260987,140079,2,215
7275120,2214,2,198
4016112,1872,2,221
7920914,1827,2,458
7260987,140078,2,215
7932019,2359,2,244
9128548,1874,2,218
1166840,2469,2,180
1662798,6448957,2,210
7946286,2366,2,460
9159805,2270,2,224
1662798,6448958,2,218
4798986,1717,2,205
1662798,6448956,2,210
9295982,1827,2,423
9128439,1724,2,226
9296058,2284,2,194
9195924,1959,2,196
4036727,2268,2,321
8219717,2224,2,261
9296074,2325,2,267
4045022,2469,2,210
5158081,2469,2,226
7964960,1897,2,244
9159844,1692061,2,182
9159844,1692060,2,182
6748606,2462,2,213
7932239,2469,2,215
9159849,2270,2,259
6456052,1662797,2,218
6456052,1662798,2,218
2144,2544,2,72
9295989,2253,2,221
7991676,2366,2,458
7946121,1947,2,200
4036721,1947,2,200
5121372,1827,2,226
6748619,140079,2,211
8007407,1820,2,227
6748619,140078,2,211
9160890,2419,2,248
3887780,2366,2,428
1787,9185154,2,208
3812982,2464,2,207
1662796,6449044,2,192
1662796,6449043,2,209
7013411,1799,2,185
7946098,1796,2,199
5158083,1724,2,216
9128468,2469,2,215
9417162,1724,2,226
9195925,1874,2,192
7931327,2469,2,215
7932235,2469,2,254
9295992,1719,2,207
7946337,1796,2,216
2224,5221748,2,274
2224,5221749,2,255
4459239,1724,2,226
7931542,1827,2,391
7946110,1741,2,193
9417210,1796,2,250
9159930,2268,2,292
7964959,2293,2,232
7275665,2366,2,254
9159915,2270,2,262
6741645,140079,2,211
9216755,1716,2,317
9159803,1874,2,194
9296036,2253,2,221
6741645,140078,2,211
9064760,2426,2,258
1824,2366,2,343
9160889,2419,2,248
1947,4015823,2,188
1947,4015822,2,213
9296129,2426,2,252
9078437,2366,2,405
3887812,2366,2,423
4211783,2214,2,185
9296038,2464,2,214
9195884,2270,2,180
5158076,1796,2,250
9295986,2366,2,393
7260974,1716,2,198
7922539,1749,2,220
7946057,1741,2,210
9159866,1872,2,292
9128413,2366,2,428
9195927,1874,2,259
4037296,1827,2,460
4036721,2202,2,200
1969,5121771,2,315
1969,5121770,2,307
6046775,2224,2,211
5158064,1741,2,218
9128748,1947,2,288
4036731,1741,2,193
9160890,1741,2,248
7922528,1948,2,225
9195930,2270,2,270
1722,2469,2,108
7275305,2025,2,229
7946057,2419,2,210
8357863,2469,2,214
7946381,1879,2,322
9417210,2406,2,250
9128468,1724,2,215
9128410,1827,2,224
2224,5122025,2,255
9195883,1874,2,180
2224,5122024,2,274
7647736,2426,2,234
2224,5370712,2,255
4036748,1724,2,195
9417256,1872,2,260
4037037,1827,2,399
5158072,2536,2,201
1969,5370712,2,255
4036727,1872,2,321
9128415,1928,2,243
7312151,1969,2,274
4036829,2009,2,212
7946106,2165,2,257
3812975,2366,2,370
1969,9185166,2,274
9296130,2284,2,194
9128452,2419,2,247
4459239,2469,2,226
4211770,1717,2,219
8367275,2253,2,213
7946115,2268,2,260
7714442,140079,2,204
7714442,140078,2,204
4037001,2366,2,432
7946381,2275,2,322
9128461,2366,2,458
7137422,1888,2,225
7714391,1717,2,228
7714398,140079,2,194
2364,2366,2,113
7714398,140078,2,194
7931793,1719,2,261
9128451,2419,2,247
9296033,2366,2,391
7013410,1799,2,193
9159866,2268,2,292
5355382,1692060,2,216
7946313,1724,2,203
7911765,2406,2,189
7922538,1749,2,284
5355382,1692061,2,216
7275115,1874,2,187
5121372,2366,2,226
6046776,2224,2,211
7946340,2469,2,242
6748606,1717,2,213
7921312,1948,2,264
5158050,1662795,2,209
5158072,1656,2,201
5158050,1662796,2,209
7946106,2009,2,257
1969,9185145,2,261
9128435,1820,2,244
4036722,1947,2,200
4036829,2165,2,212
4000542,2462,2,258
5761300,2462,2,228
9128459,1928,2,213
8007371,1820,2,225
5761301,1717,2,258
3893336,1724,2,187
9128383,1872,2,292
9415982,2270,2,187
7275549,1724,2,241
3749690,2469,2,210
2406,7900029,2,203
5158066,1741,2,261
9195916,1874,2,264
8357914,1724,2,210
4036827,1724,2,254
4000547,2461,2,199
8357864,1724,2,212
9160892,1741,2,261
7946061,1872,2,260
7946115,1872,2,260
7946284,1827,2,391
7933366,2144,2,210
9296058,1888,2,194
7714465,1717,2,219
1826,2366,2,241
7946104,2009,2,212
9416134,2270,2,252
7275549,2469,2,241
2419,7900011,2,218
2419,7900012,2,193
9195927,2270,2,259
4211812,2462,2,228
2419,7900009,2,261
9296060,1656,2,217
9408826,1874,2,194
7931549,2366,2,391
2467,1724,2,118
7991681,1827,2,458
7946109,2419,2,218
6748620,140079,2,193
9064617,1928,2,243
7647743,1741,2,203
6748620,140078,2,193
5158059,2268,2,321
7933362,1820,2,225
9416136,2270,2,270
9416137,2270,2,259
9417167,1796,2,250
4037003,2366,2,254
9195915,2270,2,254
9195930,1874,2,270
6741226,140078,2,198
7647737,2426,2,237
6741226,140079,2,198
7922542,1879,2,309
7933363,1820,2,212
5138160,2406,2,231
7275115,2270,2,187
9296075,1724,2,242
9375379,2202,2,201
9296056,2426,2,244
6456051,1662797,2,202
8219638,2203,2,271
5158067,2165,2,257
6456051,1662798,2,202
7275665,1827,2,254
9159799,2214,2,244
9296033,1827,2,391
4798987,1717,2,210
8079723,1827,2,393
7275119,1959,2,185
4211772,1692060,2,201
1662798,5121484,2,218
2363,1827,2,311
4211772,1692061,2,201
9295910,1741,2,180
9296069,1888,2,183
4015880,2202,2,239
8007408,2359,2,244
9296036,1928,2,221
9295873,1874,2,224
4211783,1959,2,185
9417154,2359,2,225
9417154,1820,2,225
7275548,1724,2,226
9295985,1827,2,405
8399858,2469,2,247
7899182,1724,2,214
6217415,1724,2,215
9416137,1874,2,259
9159913,2270,2,259
4036738,1656,2,216
9128411,2366,2,224
9416506,2469,2,215
7013411,2372,2,185
1796,7900029,2,203
7931973,2469,2,252
7899620,1827,2,458
9295911,1741,2,180
7991679,2293,2,240
5761301,2462,2,258
4036660,2469,2,254
6741644,140079,2,198
6741644,140078,2,198
7922527,2203,2,181
1662797,6448957,2,210
4036749,2469,2,226
9128413,1827,2,428
1662797,6448956,2,210
1662797,6448958,2,218
7899562,2366,2,399
9295910,2419,2,180
7260974,2461,2,198
7931796,1928,2,221
5158075,1796,2,273
9416658,2469,2,205
7921365,2203,2,271
9159909,1692060,2,216
9159909,1692061,2,216
7920913,2366,2,460
7275119,2214,2,185
1948,9185157,2,264
3887782,2253,2,243
1880,5121769,2,217
8079716,1724,2,195
6748607,2462,2,207
1880,5121768,2,271
1796,7900000,2,199
3749690,1724,2,210
5020431,1662796,2,195
8219631,2366,2,224
5020431,1662795,2,195
9295908,2270,2,194
9195906,1874,2,259
9128410,2366,2,224
7137437,1748,2,277
4036747,1724,2,210
7911759,2406,2,203
2469,2460,2,480
1879,9185149,2,181
8321677,2293,2,223
8321709,2293,2,223
9159958,2268,2,321
8007368,1724,2,252
9295868,2214,2,198
2467,2469,2,108
7986263,2293,2,282
2469,7913217,2,214
9128727,1947,2,283
4045007,2366,2,218
7933287,2293,2,240
1879,9185148,2,254
7920913,1827,2,460
2469,7913218,2,205
2469,7913219,2,203
5020430,1662795,2,189
9417157,1820,2,244
5020430,1662796,2,189
6217416,2469,2,210
7714391,2462,2,228
2397,9185154,2,208
2276,5121768,2,271
8219717,1969,2,261
7714428,2462,2,228
7946374,2397,2,208
2276,5121769,2,217
4036661,2469,2,195
4045009,1827,2,432
9415982,1874,2,187
7922538,2427,2,284
4037285,2359,2,212
5775597,1662796,2,250
4015882,1947,2,302
7932237,1724,2,226
8079725,1827,2,391
1969,5221748,2,274
1969,5221749,2,255
8379450,1820,2,212
8357914,2469,2,210
5775597,1662795,2,250
9296057,2426,2,252
7920915,2366,2,254
9295985,2366,2,405
3619131,1749,2,244
9128452,1741,2,247
7312150,1969,2,318
3682008,1880,2,214
5158054,2202,2,193
7946109,1741,2,218
6904255,2464,2,214
7933285,1897,2,249
7991682,2366,2,391
7991687,1827,2,399
7946340,1724,2,242
7933366,2025,2,210
5158060,1872,2,210
9159959,1872,2,229
9417168,1796,2,273
7931794,2464,2,242
9296076,1724,2,203
5158054,1947,2,193
7647737,1748,2,237
7946060,2268,2,210
1662795,5121480,2,209
9296128,2426,2,244
7946098,2406,2,199
4036660,1724,2,254
1662795,5121481,2,192
7899561,2366,2,218
7899619,1827,2,460
7714422,1692061,2,207
9128435,2359,2,244
7933287,1897,2,240
5158071,2536,2,216
7714422,1692060,2,207
2406,7900000,2,199
7932211,2366,2,226
7137434,2165,2,256
7922527,1948,2,181
9160892,2419,2,261
9295984,2366,2,260
7932210,2366,2,226
1724,1715,2,480
8399859,1724,2,247
8219631,1827,2,224
3887812,1827,2,423
9195906,2270,2,259
3887778,1827,2,460
1724,7913219,2,203
1724,7913218,2,205
9216755,2461,2,317
1662797,5121484,2,218
1724,7913217,2,214
2224,5121770,2,307
7931861,1897,2,224
4036734,2165,2,257
2224,5121771,2,315
5158063,1741,2,193
7946121,2202,2,200
7137425,2284,2,224
4211784,1959,2,198
7900216,2469,2,186
1722,1724,2,108
9040116,140079,2,224
9040116,140078,2,224
7137433,2009,2,284
9160889,1741,2,248
8079723,2366,2,393
7275550,2469,2,216
4000546,1716,2,198
8321677,1897,2,223
9295980,2366,2,225
9128824,1872,2,292
9295981,1827,2,391
5158082,1724,2,241
7964959,1897,2,232
9128824,2268,2,292
9296034,2366,2,423
2462,4009067,2,197
4036742,1796,2,250
7714388,1692061,2,207
7714388,1692060,2,207
9128814,2268,2,229
7931794,1719,2,242
6591472,1827,2,460
5138159,2406,2,231
8399858,1724,2,247
5158049,1662796,2,192
5158049,1662795,2,192
7922555,1827,2,260
9159804,2270,2,192
7946064,2202,2,213
9195929,1874,2,188
4037298,1827,2,207
9128591,2270,2,218
9417225,1748,2,244
8219660,2224,2,274
9128411,1827,2,224
7931973,1724,2,252
2462,4009073,2,213
7931796,2253,2,221
4022890,2025,2,229
7920947,2366,2,260
3619130,1749,2,244
4016090,1872,2,224
3812978,1928,2,210
7964960,2293,2,244
9296129,1748,2,252
4016091,2268,2,224
7275666,2366,2,229
9384738,2419,2,213
7946120,2202,2,213
7946120,1947,2,213
7932024,2406,2,250
9417156,1820,2,227
4015880,1947,2,239
7931327,1724,2,215
7932214,2366,2,460
1799,9185153,2,192
9064760,1748,2,258
9064616,2366,2,423
9375379,1947,2,201
1662798,6449066,2,190
4036742,2406,2,250
1927,1928,2,160
3812979,1928,2,221
5158087,2268,2,260
7922539,2427,2,220
4211773,1692061,2,216
9159805,1874,2,224
9185029,1947,2,191
6591476,1827,2,260
6904255,1719,2,214
7899560,1827,2,218
9295979,1948,2,181
5158084,2009,2,212
7260971,2462,2,222
7946282,2366,2,260
7627536,1969,2,261
7991679,1897,2,240
7991680,1724,2,226
7932214,1827,2,460
8219632,2366,2,224
3343761,1897,2,180
4022891,2144,2,210
7911759,1796,2,203
3893336,2469,2,187
9416118,1741,2,210
7275304,2144,2,210
5121373,2366,2,254
7991687,2366,2,399
9417157,2359,2,244
9416658,1724,2,205
9416659,1724,2,214
7932210,1827,2,226
5138160,1796,2,231
9159916,1874,2,188
1662798,6449047,2,218
9195883,2270,2,180
4211784,2214,2,198
4799005,2462,2,210
7932019,1820,2,244
9295978,1948,2,225
1749,9185152,2,242
9295986,1827,2,393
1749,9185151,2,220
9128720,1874,2,194
7920948,1827,2,406
4037208,2025,2,210
7946107,2419,2,261
8007407,2359,2,227
6217416,1724,2,210
7931548,1827,2,260
7946397,1799,2,192
9159800,2214,2,274
4015881,1947,2,213
6456145,1662798,2,204
7922523,2366,2,370
9159913,1874,2,259
5121374,1827,2,229
7931862,1897,2,210
6456145,1662797,2,204
5158046,1662797,2,247
5158046,1662798,2,247
7900217,2469,2,186
7946382,2275,2,309
8007409,1724,2,210
8379517,1820,2,244
7933293,1820,2,244
3887780,1827,2,428
9128549,2270,2,220
8357865,1724,2,252
4211812,1717,2,228
2252,1928,2,152
6217417,2469,2,252
9195924,2214,2,196
7946283,2366,2,254
9128548,2270,2,218
9384738,1741,2,213
9431400,2270,2,218
9128434,2359,2,227
4016113,1872,2,221
5158082,2469,2,241
7260970,1717,2,258
7931972,1724,2,226
7946379,2427,2,220
1662798,5121515,2,190
9375378,1947,2,201
9128727,2202,2,283
3893335,2469,2,187
3619140,1880,2,214
7946114,2268,2,321
7991681,2366,2,458
7714423,1692061,2,201
7714423,1692060,2,201
9417169,2406,2,216
4037004,2366,2,260
4015881,2202,2,213
7275305,2144,2,229
9159916,2270,2,188
9296038,1719,2,214
9295873,2270,2,224
9416119,2419,2,193
9296134,1796,2,252
4037000,1827,2,460
2252,2253,2,144
1927,2253,2,151
9296073,2406,2,275
9128459,2253,2,213
2275,9185149,2,181
2275,9185148,2,254
9159804,1874,2,192
9296034,1827,2,423
4037298,2366,2,207
3343761,2293,2,180
7946343,2366,2,458
4000546,2461,2,198
7931969,2406,2,273
9375378,2202,2,201
9128748,2202,2,288
9040117,140078,2,211
9040117,140079,2,211
9195905,1874,2,270
4045020,2359,2,244
8007367,2469,2,254
4211813,2462,2,258
9417256,2268,2,260
8321640,2293,2,240
4037003,1827,2,254
7931543,2366,2,225
8219639,1948,2,264
9296071,2536,2,189
9128454,1820,2,225
7275550,1724,2,216
7931383,1724,2,252
1820,2358,2,62
7946338,2406,2,275
2359,1819,2,51
5158059,1872,2,321
8219638,1948,2,271
9195920,2214,2,244
9296073,1796,2,275
9195905,2270,2,270
7931541,2366,2,370
6741427,140079,2,211
6741427,140078,2,211
7920947,1827,2,260
7714465,2462,2,219
2365,1827,2,235
9159800,1959,2,274
7931862,2293,2,210
4036738,2536,2,216
9417169,1796,2,216
8766097,1662798,2,218
8766097,1662797,2,218
7922526,1827,2,225
7946374,1787,2,208
9159895,2268,2,321
4037004,1827,2,260
9128360,2426,2,244
4036747,2469,2,210
9128434,1820,2,227
9296031,1948,2,181
4036661,1724,2,195
7932280,1827,2,458
7946100,1656,2,201
7991677,1827,2,391
4045020,1820,2,244
9408826,2270,2,194
5355383,1692061,2,201
5355383,1692060,2,201
9295982,2366,2,423
7920948,2366,2,406
3812982,1719,2,207
4016799,2202,2,213
9295993,2464,2,214
7137425,1888,2,224
4037251,1827,2,218
4036722,2202,2,200
4036833,2268,2,260
2203,9185157,2,264
1662797,5121515,2,190
9064616,1827,2,423
4037207,2025,2,229
8007408,1820,2,244
2365,2366,2,264
6591475,2366,2,254
7714428,1717,2,228
2468,2469,2,139
2144,2083,2,106
7627536,2224,2,261
4798986,2462,2,205
7899563,2366,2,432
5138159,1796,2,231
9295981,2366,2,391
4016090,2268,2,224
7946284,2366,2,391
9128720,2270,2,194
9417225,2426,2,244
9195915,1874,2,254
7991686,2366,2,458
9296134,2406,2,252
9128461,1827,2,458
7932239,1724,2,215
9416135,2270,2,199
5158053,1947,2,200
9417167,2406,2,250
4798987,2462,2,210
7933284,2293,2,234
8766113,1662797,2,190
8766113,1662798,2,190
7932018,2359,2,227
7946113,2268,2,210
7647743,2419,2,203
2359,2358,2,56
9159914,1874,2,270
5158067,2009,2,257
9216781,1662798,2,230
9216781,1662797,2,230
7899562,1827,2,399
9128454,2359,2,225
7013410,2372,2,193
4037037,2366,2,399
7933363,2359,2,212
9160969,2270,2,224
4016113,2268,2,221
9159803,2270,2,194
4036748,2469,2,195
9296031,2203,2,181
3619140,2276,2,214
2536,7900002,2,201
9159958,1872,2,321
2536,7900003,2,216
5018185,1888,2,235
9128713,2202,2,288
6046775,1969,2,211
7260975,1716,2,199
9296132,2536,2,217
9128747,2202,2,283
7946283,1827,2,254
7933286,1897,2,223
7946272,2427,2,220
9078437,1827,2,405
4036733,2419,2,261
1717,4009067,2,197
7946371,2203,2,264
9128466,2469,2,254
9185029,2202,2,191
4037279,2406,2,216
1662798,8092799,2,190
1662798,8092798,2,204
9159896,2268,2,229
7932213,2366,2,432
7986263,1897,2,282
4036733,1741,2,261
7931975,1820,2,225
9128361,1748,2,235
9416119,1741,2,193
4000547,1716,2,199
9417255,2268,2,292
1717,4009073,2,213
9216780,1662797,2,225
4016799,1947,2,213
7312151,2224,2,274
4036739,1656,2,201
7911764,1796,2,199
9295978,2203,2,225
9216780,1662798,2,225
9159896,1872,2,229
3749691,1724,2,252
7647742,2419,2,213
1662797,8092799,2,190
9417226,1748,2,235
1662797,8092798,2,204
7275664,1827,2,226
9295988,2253,2,210
7922526,2366,2,225
1662796,5121480,2,209
9296067,1748,2,258
7946379,1749,2,220
1662796,5121481,2,192
7275664,2366,2,226
3619131,2427,2,244
7932024,1796,2,250
8357863,1724,2,214
6456077,1662797,2,202
9159914,2270,2,270
9295988,1928,2,210
4036734,2009,2,257
7922528,2203,2,225
7899121,2469,2,212
7931541,1827,2,370
9078451,2325,2,267
6904254,2419,2,218
7991686,1827,2,458
6456077,1662798,2,202
7933284,1897,2,234
7137437,2426,2,277
3887778,2366,2,460
8321640,1897,2,240
5158087,1872,2,260
1662797,6449047,2,218
4799004,1717,2,205
4000541,1717,2,228
9416505,1724,2,252
9296071,1656,2,189
4036728,1872,2,210
7946126,2406,2,203
3812978,2253,2,210
7661329,2270,2,224
9195920,1959,2,244
7946313,2469,2,203
3887779,2366,2,432
9159845,1692060,2,216
8007371,2359,2,225
9431400,1874,2,218
4036741,2406,2,273
2202,4015823,2,188
2202,4015822,2,213
5158083,2469,2,216
7260986,140079,2,232
7260986,140078,2,232
9159845,1692061,2,216
9296128,1748,2,244
1166840,1724,2,180
9296136,1724,2,242
3749688,1724,2,214
8079725,2366,2,391
7946061,2268,2,260
9295911,2419,2,180
2025,2083,2,95
9296069,2284,2,183
9416505,2469,2,252
9417255,1872,2,292
4045025,1796,2,203
8379450,2359,2,212
6741225,140079,2,250
6741225,140078,2,250
9159959,2268,2,229
9295993,1719,2,214
7137419,2426,2,226
4037285,1820,2,212
7946104,2165,2,212
7946285,1827,2,432
1662797,6449066,2,190
3887779,1827,2,432
4036833,1872,2,260
1880,9185146,2,217
7260971,1717,2,222
9296062,1796,2,252
1880,9185147,2,271
4000543,1717,2,222
8766076,1662797,2,218
7933285,2293,2,249
7946285,2366,2,432
8766076,1662798,2,218
7932280,2366,2,458
3749688,2469,2,214
9128439,2469,2,226
7931542,2366,2,391
2405,1796,2,119
9295872,1874,2,192
8219639,2203,2,264
9128466,1724,2,254
9195917,2270,2,209
9417160,1724,2,252
7931975,2359,2,225
9296130,1888,2,194
4037279,1796,2,216
5158076,2406,2,250
1749,3813513,2,207
5158075,2406,2,273
1749,3813512,2,223
1166841,2469,2,180
