route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
2467834,3412887,10034128870912409,102,102,0,
2467834,3412889,10034128890912409,102,102,0,
2467834,3545804,10035458040912409,102,102,0,
2467834,3545806,10035458060912409,102,102,0,
2467834,3545807,10035458070912409,102,102,0,
2467834,3545808,10035458080912409,102,102,0,
2467834,3545809,10035458090912409,102,102,0,
2467834,3545811,10035458110912409,102,102,0,
2467834,3412887,10134128870912409,102,102,0,
2467834,3412889,10134128890912409,102,102,0,
2467834,3545804,10135458040912409,102,102,0,
2467834,3545806,10135458060912409,102,102,0,
2467834,3545807,10135458070912409,102,102,0,
2467834,3545808,10135458080912409,102,102,0,
2467834,3545809,10135458090912409,102,102,0,
2467834,3545811,10135458110912409,102,102,0,
2467834,3412887,10234128870912409,102,102,0,
2467834,3412889,10234128890912409,102,102,0,
2467834,3545804,10235458040912409,102,102,0,
2467834,3545806,10235458060912409,102,102,0,
2467834,3545807,10235458070912409,102,102,0,
2467834,3545808,10235458080912409,102,102,0,
2467834,3545809,10235458090912409,102,102,0,
2467834,3545811,10235458110912409,102,102,0,
2467834,3412887,10334128870912409,102,102,0,
2467834,3412889,10334128890912409,102,102,0,
2467834,3545804,10335458040912409,102,102,0,
2467834,3545806,10335458060912409,102,102,0,
2467834,3545807,10335458070912409,102,102,0,
2467834,3545808,10335458080912409,102,102,0,
2467834,3545809,10335458090912409,102,102,0,
2467834,3545811,10335458110912409,102,102,0,
2467834,3412887,1034128870912409,102,102,0,
2467834,3412889,1034128890912409,102,102,0,
2467834,3545804,1035458040912409,102,102,0,
2467834,3545806,1035458060912409,102,102,0,
2467834,3545807,1035458070912409,102,102,0,
2467834,3545808,1035458080912409,102,102,0,
2467834,3545809,1035458090912409,102,102,0,
2467834,3545811,1035458110912409,102,102,0,
2467834,3412887,10434128870912409,102,102,0,
2467834,3412889,10434128890912409,102,102,0,
2467834,3545804,10435458040912409,102,102,0,
2467834,3545806,10435458060912409,102,102,0,
2467834,3545807,10435458070912409,102,102,0,
2467834,3545808,10435458080912409,102,102,0,
2467834,3545809,10435458090912409,102,102,0,
2467834,3545811,10435458110912409,102,102,0,
2467834,3412887,10534128870912409,102,102,0,
2467834,3412889,10534128890912409,102,102,0,
2467834,3545804,10535458040912409,102,102,0,
2467834,3545806,10535458060912409,102,102,0,
2467834,3545807,10535458070912409,102,102,0,
2467834,3545808,10535458080912409,102,102,0,
2467834,3545809,10535458090912409,102,102,0,
2467834,3545811,10535458110912409,102,102,0,
2467834,3412887,10634128870912409,102,102,0,
2467834,3412889,10634128890912409,102,102,0,
2467834,3545804,10635458040912409,102,102,0,
2467834,3545806,10635458060912409,102,102,0,
2467834,3545807,10635458070912409,102,102,0,
2467834,3545808,10635458080912409,102,102,0,
2467834,3545809,10635458090912409,102,102,0,
2467834,3545811,10635458110912409,102,102,0,
2467834,3412887,10734128870912409,102,102,0,
2467834,3412889,10734128890912409,102,102,0,
2467834,3545804,10735458040912409,102,102,0,
2467834,3545806,10735458060912409,102,102,0,
2467834,3545807,10735458070912409,102,102,0,
2467834,3545808,10735458080912409,102,102,0,
2467834,3545809,10735458090912409,102,102,0,
2467834,3545811,10735458110912409,102,102,0,
2467834,3412887,10834128870912409,102,102,0,
2467834,3412889,10834128890912409,102,102,0,
2467834,3545804,10835458040912409,102,102,0,
2467834,3545806,10835458060912409,102,102,0,
2467834,3545807,10835458070912409,102,102,0,
2467834,3545808,10835458080912409,102,102,0,
2467834,3545809,10835458090912409,102,102,0,
2467834,3545811,10835458110912409,102,102,0,
2467834,3412887,10934128870912409,102,102,0,
2467834,3412889,10934128890912409,102,102,0,
2467834,3545804,10935458040912409,102,102,0,
2467834,3545806,10935458060912409,102,102,0,
2467834,3545807,10935458070912409,102,102,0,
2467834,3545808,10935458080912409,102,102,0,
2467834,3545809,10935458090912409,102,102,0,
2467834,3545811,10935458110912409,102,102,0,
2467834,3412887,11034128870912409,102,102,0,
2467834,3412889,11034128890912409,102,102,0,
2467834,3545804,11035458040912409,102,102,0,
2467834,3545806,11035458060912409,102,102,0,
2467834,3545807,11035458070912409,102,102,0,
2467834,3545808,11035458080912409,102,102,0,
2467834,3545809,11035458090912409,102,102,0,
2467834,3545811,11035458110912409,102,102,0,
2467834,3412887,11134128870912409,102,102,0,
2467834,3412889,11134128890912409,102,102,0,
2467834,3545804,11135458040912409,102,102,0,
2467834,3545806,11135458060912409,102,102,0,
2467834,3545807,11135458070912409,102,102,0,
2467834,3545808,11135458080912409,102,102,0,
2467834,3545809,11135458090912409,102,102,0,
2467834,3545811,11135458110912409,102,102,0,
2467834,3412887,11234128870912409,102,102,0,
2467834,3412889,11234128890912409,102,102,0,
2467834,3545804,11235458040912409,102,102,0,
2467834,3545806,11235458060912409,102,102,0,
2467834,3545807,11235458070912409,102,102,0,
2467834,3545808,11235458080912409,102,102,0,
2467834,3545809,11235458090912409,102,102,0,
2467834,3545811,11235458110912409,102,102,0,
2467834,3412887,11334128870912409,102,102,0,
2467834,3412889,11334128890912409,102,102,0,
2467834,3545804,11335458040912409,102,102,0,
2467834,3545806,11335458060912409,102,102,0,
2467834,3545807,11335458070912409,102,102,0,
2467834,3545808,11335458080912409,102,102,0,
2467834,3545809,11335458090912409,102,102,0,
2467834,3545811,11335458110912409,102,102,0,
2467834,3412887,1134128870912409,102,102,0,
2467834,3412889,1134128890912409,102,102,0,
2467834,3545804,1135458040912409,102,102,0,
2467834,3545806,1135458060912409,102,102,0,
2467834,3545807,1135458070912409,102,102,0,
2467834,3545808,1135458080912409,102,102,0,
2467834,3545809,1135458090912409,102,102,0,
2467834,3545811,1135458110912409,102,102,0,
2467834,3412887,11434128870912409,102,102,0,
2467834,3412889,11434128890912409,102,102,0,
2467834,3545804,11435458040912409,102,102,0,
2467834,3545806,11435458060912409,102,102,0,
2467834,3545807,11435458070912409,102,102,0,
2467834,3545808,11435458080912409,102,102,0,
2467834,3545809,11435458090912409,102,102,0,
2467834,3545811,11435458110912409,102,102,0,
2467834,3412887,11534128870912409,102,102,0,
2467834,3412889,11534128890912409,102,102,0,
2467834,3545804,11535458040912409,102,102,0,
2467834,3545806,11535458060912409,102,102,0,
2467834,3545807,11535458070912409,102,102,0,
2467834,3545808,11535458080912409,102,102,0,
2467834,3545809,11535458090912409,102,102,0,
2467834,3545811,11535458110912409,102,102,0,
2467834,3412887,11634128870912409,102,102,0,
2467834,3412889,11634128890912409,102,102,0,
2467834,3545804,11635458040912409,102,102,0,
2467834,3545806,11635458060912409,102,102,0,
2467834,3545807,11635458070912409,102,102,0,
2467834,3545808,11635458080912409,102,102,0,
2467834,3545809,11635458090912409,102,102,0,
2467834,3545811,11635458110912409,102,102,0,
2467834,3412887,11734128870912409,102,102,0,
2467834,3412889,11734128890912409,102,102,0,
2467834,3545804,11735458040912409,102,102,0,
2467834,3545806,11735458060912409,102,102,0,
2467834,3545807,11735458070912409,102,102,0,
2467834,3545808,11735458080912409,102,102,0,
2467834,3545809,11735458090912409,102,102,0,
2467834,3545811,11735458110912409,102,102,0,
2467834,3412887,11834128870912409,102,102,0,
2467834,3412889,11834128890912409,102,102,0,
2467834,3545804,11835458040912409,102,102,0,
2467834,3545806,11835458060912409,102,102,0,
2467834,3545807,11835458070912409,102,102,0,
2467834,3545808,11835458080912409,102,102,0,
2467834,3545809,11835458090912409,102,102,0,
2467834,3545811,11835458110912409,102,102,0,
2467834,3412887,11934128870912409,102,102,0,
2467834,3412889,11934128890912409,102,102,0,
2467834,3545804,11935458040912409,102,102,0,
2467834,3545806,11935458060912409,102,102,0,
2467834,3545807,11935458070912409,102,102,0,
2467834,3545808,11935458080912409,102,102,0,
2467834,3545809,11935458090912409,102,102,0,
2467834,3545811,11935458110912409,102,102,0,
2467834,3412887,12034128870912409,102,102,0,
2467834,3412889,12034128890912409,102,102,0,
2467834,3545804,12035458040912409,102,102,0,
2467834,3545806,12035458060912409,102,102,0,
2467834,3545807,12035458070912409,102,102,0,
2467834,3545808,12035458080912409,102,102,0,
2467834,3545809,12035458090912409,102,102,0,
2467834,3545811,12035458110912409,102,102,0,
2467834,3412887,12134128870912409,102,102,0,
2467834,3412889,12134128890912409,102,102,0,
2467834,3545804,12135458040912409,102,102,0,
2467834,3545806,12135458060912409,102,102,0,
2467834,3545807,12135458070912409,102,102,0,
2467834,3545808,12135458080912409,102,102,0,
2467834,3545809,12135458090912409,102,102,0,
2467834,3545811,12135458110912409,102,102,0,
2467834,3412887,12234128870912409,102,102,0,
2467834,3412889,12234128890912409,102,102,0,
2467834,3545804,12235458040912409,102,102,0,
2467834,3545806,12235458060912409,102,102,0,
2467834,3545807,12235458070912409,102,102,0,
2467834,3545808,12235458080912409,102,102,0,
2467834,3545809,12235458090912409,102,102,0,
2467834,3545811,12235458110912409,102,102,0,
2467834,3412887,12334128870912409,102,102,0,
2467834,3412889,12334128890912409,102,102,0,
2467834,3545804,12335458040912409,102,102,0,
2467834,3545806,12335458060912409,102,102,0,
2467834,3545807,12335458070912409,102,102,0,
2467834,3545808,12335458080912409,102,102,0,
2467834,3545809,12335458090912409,102,102,0,
2467834,3545811,12335458110912409,102,102,0,
2467834,3412887,1234128870912409,102,102,0,
2467834,3412889,1234128890912409,102,102,0,
2467834,3545804,1235458040912409,102,102,0,
2467834,3545806,1235458060912409,102,102,0,
2467834,3545807,1235458070912409,102,102,0,
2467834,3545808,1235458080912409,102,102,0,
2467834,3545809,1235458090912409,102,102,0,
2467834,3545811,1235458110912409,102,102,0,
2467834,3412887,12434128870912409,102,102,0,
2467834,3412889,12434128890912409,102,102,0,
2467834,3545804,12435458040912409,102,102,0,
2467834,3545806,12435458060912409,102,102,0,
2467834,3545807,12435458070912409,102,102,0,
2467834,3545808,12435458080912409,102,102,0,
2467834,3545809,12435458090912409,102,102,0,
2467834,3545811,12435458110912409,102,102,0,
2467834,3412887,12534128870912409,102,102,0,
2467834,3412889,12534128890912409,102,102,0,
2467834,3545804,12535458040912409,102,102,0,
2467834,3545806,12535458060912409,102,102,0,
2467834,3545807,12535458070912409,102,102,0,
2467834,3545808,12535458080912409,102,102,0,
2467834,3545809,12535458090912409,102,102,0,
2467834,3545811,12535458110912409,102,102,0,
2467834,3412887,12634128870912409,102,102,0,
2467834,3412889,12634128890912409,102,102,0,
2467834,3545804,12635458040912409,102,102,0,
2467834,3545806,12635458060912409,102,102,0,
2467834,3545807,12635458070912409,102,102,0,
2467834,3545808,12635458080912409,102,102,0,
2467834,3545809,12635458090912409,102,102,0,
2467834,3545811,12635458110912409,102,102,0,
2467834,3412887,12734128870912409,102,102,0,
2467834,3412889,12734128890912409,102,102,0,
2467834,3545804,12735458040912409,102,102,0,
2467834,3545806,12735458060912409,102,102,0,
2467834,3545807,12735458070912409,102,102,0,
2467834,3545808,12735458080912409,102,102,0,
2467834,3545809,12735458090912409,102,102,0,
2467834,3545811,12735458110912409,102,102,0,
2467834,3412887,12834128870912409,102,102,0,
2467834,3412889,12834128890912409,102,102,0,
2467834,3545804,12835458040912409,102,102,0,
2467834,3545806,12835458060912409,102,102,0,
2467834,3545807,12835458070912409,102,102,0,
2467834,3545808,12835458080912409,102,102,0,
2467834,3545809,12835458090912409,102,102,0,
2467834,3545811,12835458110912409,102,102,0,
2467834,3412887,12934128870912409,102,102,0,
2467834,3412889,12934128890912409,102,102,0,
2467834,3545804,12935458040912409,102,102,0,
2467834,3545806,12935458060912409,102,102,0,
2467834,3545807,12935458070912409,102,102,0,
2467834,3545808,12935458080912409,102,102,0,
2467834,3545809,12935458090912409,102,102,0,
2467834,3545811,12935458110912409,102,102,0,
2467834,3412887,13034128870912409,102,102,0,
2467834,3412889,13034128890912409,102,102,0,
2467834,3545804,13035458040912409,102,102,0,
2467834,3545806,13035458060912409,102,102,0,
2467834,3545807,13035458070912409,102,102,0,
2467834,3545808,13035458080912409,102,102,0,
2467834,3545809,13035458090912409,102,102,0,
2467834,3545811,13035458110912409,102,102,0,
2467834,3412887,13134128870912409,102,102,0,
2467834,3412889,13134128890912409,102,102,0,
2467834,3545804,13135458040912409,102,102,0,
2467834,3545806,13135458060912409,102,102,0,
2467834,3545807,13135458070912409,102,102,0,
2467834,3545808,13135458080912409,102,102,0,
2467834,3545809,13135458090912409,102,102,0,
2467834,3545811,13135458110912409,102,102,0,
2467834,3412887,13234128870912409,102,102,0,
2467834,3412889,13234128890912409,102,102,0,
2467834,3545804,13235458040912409,102,102,0,
2467834,3545806,13235458060912409,102,102,0,
2467834,3545807,13235458070912409,102,102,0,
2467834,3545808,13235458080912409,102,102,0,
2467834,3545809,13235458090912409,102,102,0,
2467834,3545811,13235458110912409,102,102,0,
2467834,3412887,13334128870912409,102,102,0,
2467834,3412889,13334128890912409,102,102,0,
2467834,3545804,13335458040912409,102,102,0,
2467834,3545806,13335458060912409,102,102,0,
2467834,3545807,13335458070912409,102,102,0,
2467834,3545808,13335458080912409,102,102,0,
2467834,3545809,13335458090912409,102,102,0,
2467834,3545811,13335458110912409,102,102,0,
2467834,3412887,1334128870912409,102,102,0,
2467834,3412889,1334128890912409,102,102,0,
2467834,3545804,1335458040912409,102,102,0,
2467834,3545806,1335458060912409,102,102,0,
2467834,3545807,1335458070912409,102,102,0,
2467834,3545808,1335458080912409,102,102,0,
2467834,3545809,1335458090912409,102,102,0,
2467834,3545811,1335458110912409,102,102,0,
2467834,3412887,134128870912409,102,102,0,
2467834,3412889,134128890912409,102,102,0,
2467834,3412887,13434128870912409,102,102,0,
2467834,3412889,13434128890912409,102,102,0,
2467834,3545804,13435458040912409,102,102,0,
2467834,3545806,13435458060912409,102,102,0,
2467834,3545807,13435458070912409,102,102,0,
2467834,3545808,13435458080912409,102,102,0,
2467834,3545809,13435458090912409,102,102,0,
2467834,3545811,13435458110912409,102,102,0,
2467834,3412887,13534128870912409,102,102,0,
2467834,3412889,13534128890912409,102,102,0,
2467834,3545804,13535458040912409,102,102,0,
2467834,3545806,13535458060912409,102,102,0,
2467834,3545807,13535458070912409,102,102,0,
2467834,3545808,13535458080912409,102,102,0,
2467834,3545809,13535458090912409,102,102,0,
2467834,3545811,13535458110912409,102,102,0,
2467834,3545804,135458040912409,102,102,0,
2467834,3545806,135458060912409,102,102,0,
2467834,3545807,135458070912409,102,102,0,
2467834,3545808,135458080912409,102,102,0,
2467834,3545809,135458090912409,102,102,0,
2467834,3545811,135458110912409,102,102,0,
2467834,3412887,13634128870912409,102,102,0,
2467834,3412889,13634128890912409,102,102,0,
2467834,3545804,13635458040912409,102,102,0,
2467834,3545806,13635458060912409,102,102,0,
2467834,3545807,13635458070912409,102,102,0,
2467834,3545808,13635458080912409,102,102,0,
2467834,3545809,13635458090912409,102,102,0,
2467834,3545811,13635458110912409,102,102,0,
2467834,3412887,13734128870912409,102,102,0,
2467834,3412889,13734128890912409,102,102,0,
2467834,3545804,13735458040912409,102,102,0,
