route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
2467858,3412877,10034128770651583,101,101,0,
2467858,3412878,10034128780651583,101,101,0,
2467858,3545786,10035457860651583,101,101,0,
2467858,3545787,10035457870651583,101,101,0,
2467858,3545788,10035457880651583,101,101,0,
2467858,3412877,10134128770651583,101,101,0,
2467858,3412878,10134128780651583,101,101,0,
2467858,3545786,10135457860651583,101,101,0,
2467858,3545787,10135457870651583,101,101,0,
2467858,3545788,10135457880651583,101,101,0,
2467858,3412877,10234128770651583,101,101,0,
2467858,3412878,10234128780651583,101,101,0,
2467858,3545786,10235457860651583,101,101,0,
2467858,3545787,10235457870651583,101,101,0,
2467858,3545788,10235457880651583,101,101,0,
2467858,3412877,10334128770651583,101,101,0,
2467858,3412878,10334128780651583,101,101,0,
2467858,3545786,10335457860651583,101,101,0,
2467858,3545787,10335457870651583,101,101,0,
2467858,3545788,10335457880651583,101,101,0,
2467858,3412877,1034128770651583,101,101,0,
2467858,3412878,1034128780651583,101,101,0,
2467858,3545786,1035457860651583,101,101,0,
2467858,3545787,1035457870651583,101,101,0,
2467858,3545788,1035457880651583,101,101,0,
2467858,3412877,10434128770651583,101,101,0,
2467858,3412878,10434128780651583,101,101,0,
2467858,3545786,10435457860651583,101,101,0,
2467858,3545787,10435457870651583,101,101,0,
2467858,3545788,10435457880651583,101,101,0,
2467858,3412877,10534128770651583,101,101,0,
2467858,3412878,10534128780651583,101,101,0,
2467858,3545786,10535457860651583,101,101,0,
2467858,3545787,10535457870651583,101,101,0,
2467858,3545788,10535457880651583,101,101,0,
2467858,3412877,10634128770651583,101,101,0,
2467858,3412878,10634128780651583,101,101,0,
2467858,3545786,10635457860651583,101,101,0,
2467858,3545787,10635457870651583,101,101,0,
2467858,3545788,10635457880651583,101,101,0,
2467858,3412877,10734128770651583,101,101,0,
2467858,3412878,10734128780651583,101,101,0,
2467858,3545786,10735457860651583,101,101,0,
2467858,3545787,10735457870651583,101,101,0,
2467858,3545788,10735457880651583,101,101,0,
2467858,3412877,10834128770651583,101,101,0,
2467858,3412878,10834128780651583,101,101,0,
2467858,3545786,10835457860651583,101,101,0,
2467858,3545787,10835457870651583,101,101,0,
2467858,3545788,10835457880651583,101,101,0,
2467858,3412877,10934128770651583,101,101,0,
2467858,3412878,10934128780651583,101,101,0,
2467858,3545786,10935457860651583,101,101,0,
2467858,3545787,10935457870651583,101,101,0,
2467858,3545788,10935457880651583,101,101,0,
2467858,3412877,11034128770651583,101,101,0,
2467858,3412878,11034128780651583,101,101,0,
2467858,3545786,11035457860651583,101,101,0,
2467858,3545787,11035457870651583,101,101,0,
