route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
2467832,3412853,10034128531078871,104,104,0,
2467832,3545724,10035457241078871,104,104,0,
2467832,3545725,10035457251078871,104,104,0,
2467832,3545726,10035457261078871,104,104,0,
2467832,3545727,10035457271078871,104,104,0,
2467832,3545728,10035457281078871,104,104,0,
2467832,3545729,10035457291078871,104,104,0,
2467832,3545730,10035457301078871,104,104,0,
2467832,3412853,10134128531078871,104,104,0,
2467832,3545724,10135457241078871,104,104,0,
2467832,3545725,10135457251078871,104,104,0,
2467832,3545726,10135457261078871,104,104,0,
2467832,3545727,10135457271078871,104,104,0,
2467832,3545728,10135457281078871,104,104,0,
2467832,3545729,10135457291078871,104,104,0,
2467832,3545730,10135457301078871,104,104,0,
2467832,3412853,10234128531078871,104,104,0,
2467832,3545724,10235457241078871,104,104,0,
2467832,3545725,10235457251078871,104,104,0,
2467832,3545726,10235457261078871,104,104,0,
2467832,3545727,10235457271078871,104,104,0,
2467832,3545728,10235457281078871,104,104,0,
2467832,3545729,10235457291078871,104,104,0,
2467832,3545730,10235457301078871,104,104,0,
2467832,3412853,10334128531078871,104,104,0,
2467832,3545724,10335457241078871,104,104,0,
2467832,3545725,10335457251078871,104,104,0,
2467832,3545726,10335457261078871,104,104,0,
2467832,3545727,10335457271078871,104,104,0,
2467832,3545728,10335457281078871,104,104,0,
2467832,3545729,10335457291078871,104,104,0,
2467832,3545730,10335457301078871,104,104,0,
2467832,3412853,1034128531078871,104,104,0,
2467832,3545724,1035457241078871,104,104,0,
2467832,3545725,1035457251078871,104,104,0,
2467832,3545726,1035457261078871,104,104,0,
2467832,3545727,1035457271078871,104,104,0,
2467832,3545728,1035457281078871,104,104,0,
2467832,3545729,1035457291078871,104,104,0,
2467832,3545730,1035457301078871,104,104,0,
2467832,3412853,10434128531078871,104,104,0,
2467832,3545724,10435457241078871,104,104,0,
2467832,3545725,10435457251078871,104,104,0,
2467832,3545726,10435457261078871,104,104,0,
2467832,3545727,10435457271078871,104,104,0,
2467832,3545728,10435457281078871,104,104,0,
2467832,3545729,10435457291078871,104,104,0,
2467832,3545730,10435457301078871,104,104,0,
2467832,3412853,10534128531078871,104,104,0,
2467832,3545724,10535457241078871,104,104,0,
2467832,3545725,10535457251078871,104,104,0,
2467832,3545726,10535457261078871,104,104,0,
2467832,3545727,10535457271078871,104,104,0,
2467832,3545728,10535457281078871,104,104,0,
2467832,3545729,10535457291078871,104,104,0,
2467832,3545730,10535457301078871,104,104,0,
2467832,3412853,10634128531078871,104,104,0,
2467832,3545724,10635457241078871,104,104,0,
2467832,3545725,10635457251078871,104,104,0,
2467832,3545726,10635457261078871,104,104,0,
2467832,3545727,10635457271078871,104,104,0,
2467832,3545728,10635457281078871,104,104,0,
2467832,3545729,10635457291078871,104,104,0,
2467832,3545730,10635457301078871,104,104,0,
2467832,3412853,10734128531078871,104,104,0,
2467832,3545724,10735457241078871,104,104,0,
2467832,3545725,10735457251078871,104,104,0,
2467832,3545726,10735457261078871,104,104,0,
2467832,3545727,10735457271078871,104,104,0,
2467832,3545728,10735457281078871,104,104,0,
2467832,3545729,10735457291078871,104,104,0,
2467832,3545730,10735457301078871,104,104,0,
2467832,3412853,10834128531078871,104,104,0,
2467832,3545724,10835457241078871,104,104,0,
2467832,3545725,10835457251078871,104,104,0,
2467832,3545726,10835457261078871,104,104,0,
2467832,3545727,10835457271078871,104,104,0,
2467832,3545728,10835457281078871,104,104,0,
2467832,3545729,10835457291078871,104,104,0,
2467832,3545730,10835457301078871,104,104,0,
2467832,3412853,10934128531078871,104,104,0,
2467832,3545724,10935457241078871,104,104,0,
2467832,3545725,10935457251078871,104,104,0,
2467832,3545726,10935457261078871,104,104,0,
2467832,3545727,10935457271078871,104,104,0,
2467832,3545728,10935457281078871,104,104,0,
2467832,3545729,10935457291078871,104,104,0,
2467832,3545730,10935457301078871,104,104,0,
2467832,3412853,11034128531078871,104,104,0,
2467832,3545724,11035457241078871,104,104,0,
2467832,3545725,11035457251078871,104,104,0,
2467832,3545726,11035457261078871,104,104,0,
2467832,3545727,11035457271078871,104,104,0,
2467832,3545728,11035457281078871,104,104,0,
2467832,3545729,11035457291078871,104,104,0,
2467832,3545730,11035457301078871,104,104,0,
2467832,3412853,11134128531078871,104,104,0,
2467832,3545724,11135457241078871,104,104,0,
2467832,3545725,11135457251078871,104,104,0,
2467832,3545726,11135457261078871,104,104,0,
2467832,3545727,11135457271078871,104,104,0,
2467832,3545728,11135457281078871,104,104,0,
2467832,3545729,11135457291078871,104,104,0,
2467832,3545730,11135457301078871,104,104,0,
2467832,3412853,11234128531078871,104,104,0,
2467832,3545724,11235457241078871,104,104,0,
2467832,3545725,11235457251078871,104,104,0,
2467832,3545726,11235457261078871,104,104,0,
2467832,3545727,11235457271078871,104,104,0,
2467832,3545728,11235457281078871,104,104,0,
2467832,3545729,11235457291078871,104,104,0,
2467832,3545730,11235457301078871,104,104,0,
2467832,3412853,11334128531078871,104,104,0,
2467832,3545724,11335457241078871,104,104,0,
2467832,3545725,11335457251078871,104,104,0,
2467832,3545726,11335457261078871,104,104,0,
2467832,3545727,11335457271078871,104,104,0,
2467832,3545728,11335457281078871,104,104,0,
2467832,3545729,11335457291078871,104,104,0,
2467832,3545730,11335457301078871,104,104,0,
2467832,3412853,1134128531078871,104,104,0,
2467832,3545724,1135457241078871,104,104,0,
2467832,3545725,1135457251078871,104,104,0,
2467832,3545726,1135457261078871,104,104,0,
2467832,3545727,1135457271078871,104,104,0,
2467832,3545728,1135457281078871,104,104,0,
2467832,3545729,1135457291078871,104,104,0,
2467832,3545730,1135457301078871,104,104,0,
2467832,3412853,11434128531078871,104,104,0,
2467832,3545724,11435457241078871,104,104,0,
2467832,3545725,11435457251078871,104,104,0,
2467832,3545726,11435457261078871,104,104,0,
2467832,3545727,11435457271078871,104,104,0,
2467832,3545728,11435457281078871,104,104,0,
2467832,3545729,11435457291078871,104,104,0,
2467832,3545730,11435457301078871,104,104,0,
2467832,3412853,11534128531078871,104,104,0,
2467832,3545724,11535457241078871,104,104,0,
2467832,3545725,11535457251078871,104,104,0,
2467832,3545726,11535457261078871,104,104,0,
2467832,3545727,11535457271078871,104,104,0,
2467832,3545728,11535457281078871,104,104,0,
2467832,3545729,11535457291078871,104,104,0,
2467832,3545730,11535457301078871,104,104,0,
2467832,3412853,11634128531078871,104,104,0,
2467832,3545724,11635457241078871,104,104,0,
2467832,3545725,11635457251078871,104,104,0,
2467832,3545726,11635457261078871,104,104,0,
2467832,3545727,11635457271078871,104,104,0,
2467832,3545728,11635457281078871,104,104,0,
2467832,3545729,11635457291078871,104,104,0,
2467832,3545730,11635457301078871,104,104,0,
2467832,3412853,11734128531078871,104,104,0,
2467832,3545724,11735457241078871,104,104,0,
2467832,3545725,11735457251078871,104,104,0,
2467832,3545726,11735457261078871,104,104,0,
2467832,3545727,11735457271078871,104,104,0,
2467832,3545728,11735457281078871,104,104,0,
2467832,3545729,11735457291078871,104,104,0,
2467832,3545730,11735457301078871,104,104,0,
2467832,3412853,11834128531078871,104,104,0,
2467832,3545724,11835457241078871,104,104,0,
2467832,3545725,11835457251078871,104,104,0,
2467832,3545726,11835457261078871,104,104,0,
2467832,3545727,11835457271078871,104,104,0,
2467832,3545728,11835457281078871,104,104,0,
2467832,3545729,11835457291078871,104,104,0,
2467832,3545730,11835457301078871,104,104,0,
2467832,3412853,11934128531078871,104,104,0,
2467832,3545724,11935457241078871,104,104,0,
2467832,3545725,11935457251078871,104,104,0,
2467832,3545726,11935457261078871,104,104,0,
2467832,3545727,11935457271078871,104,104,0,
2467832,3545728,11935457281078871,104,104,0,
2467832,3545729,11935457291078871,104,104,0,
2467832,3545730,11935457301078871,104,104,0,
2467832,3412853,12034128531078871,104,104,0,
2467832,3545724,12035457241078871,104,104,0,
2467832,3545725,12035457251078871,104,104,0,
2467832,3545726,12035457261078871,104,104,0,
2467832,3545727,12035457271078871,104,104,0,
2467832,3545728,12035457281078871,104,104,0,
2467832,3545729,12035457291078871,104,104,0,
2467832,3545730,12035457301078871,104,104,0,
2467832,3412853,12134128531078871,104,104,0,
2467832,3545724,12135457241078871,104,104,0,
2467832,3545725,12135457251078871,104,104,0,
2467832,3545726,12135457261078871,104,104,0,
2467832,3545727,12135457271078871,104,104,0,
2467832,3545728,12135457281078871,104,104,0,
2467832,3545729,12135457291078871,104,104,0,
2467832,3545730,12135457301078871,104,104,0,
2467832,3412853,12234128531078871,104,104,0,
2467832,3545724,12235457241078871,104,104,0,
2467832,3545725,12235457251078871,104,104,0,
2467832,3545726,12235457261078871,104,104,0,
2467832,3545727,12235457271078871,104,104,0,
2467832,3545728,12235457281078871,104,104,0,
2467832,3545729,12235457291078871,104,104,0,
2467832,3545730,12235457301078871,104,104,0,
2467832,3412853,12334128531078871,104,104,0,
2467832,3545724,12335457241078871,104,104,0,
2467832,3545725,12335457251078871,104,104,0,
2467832,3545726,12335457261078871,104,104,0,
2467832,3545727,12335457271078871,104,104,0,
2467832,3545728,12335457281078871,104,104,0,
2467832,3545729,12335457291078871,104,104,0,
2467832,3545730,12335457301078871,104,104,0,
2467832,3412853,1234128531078871,104,104,0,
2467832,3545724,1235457241078871,104,104,0,
2467832,3545725,1235457251078871,104,104,0,
2467832,3545726,1235457261078871,104,104,0,
2467832,3545727,1235457271078871,104,104,0,
2467832,3545728,1235457281078871,104,104,0,
2467832,3545729,1235457291078871,104,104,0,
2467832,3545730,1235457301078871,104,104,0,
2467832,3412853,12434128531078871,104,104,0,
2467832,3545724,12435457241078871,104,104,0,
2467832,3545725,12435457251078871,104,104,0,
2467832,3545726,12435457261078871,104,104,0,
2467832,3545727,12435457271078871,104,104,0,
2467832,3545728,12435457281078871,104,104,0,
2467832,3545729,12435457291078871,104,104,0,
2467832,3545730,12435457301078871,104,104,0,
2467832,3412853,12534128531078871,104,104,0,
2467832,3545724,12535457241078871,104,104,0,
2467832,3545725,12535457251078871,104,104,0,
2467832,3545726,12535457261078871,104,104,0,
2467832,3545727,12535457271078871,104,104,0,
2467832,3545728,12535457281078871,104,104,0,
2467832,3545729,12535457291078871,104,104,0,
2467832,3545730,12535457301078871,104,104,0,
2467832,3412853,12634128531078871,104,104,0,
2467832,3545724,12635457241078871,104,104,0,
2467832,3545725,12635457251078871,104,104,0,
2467832,3545726,12635457261078871,104,104,0,
2467832,3545727,12635457271078871,104,104,0,
2467832,3545728,12635457281078871,104,104,0,
2467832,3545729,12635457291078871,104,104,0,
2467832,3545730,12635457301078871,104,104,0,
2467832,3412853,12734128531078871,104,104,0,
2467832,3545724,12735457241078871,104,104,0,
2467832,3545725,12735457251078871,104,104,0,
2467832,3545726,12735457261078871,104,104,0,
2467832,3545727,12735457271078871,104,104,0,
2467832,3545728,12735457281078871,104,104,0,
2467832,3545729,12735457291078871,104,104,0,
2467832,3545730,12735457301078871,104,104,0,
2467832,3412853,12834128531078871,104,104,0,
2467832,3545724,12835457241078871,104,104,0,
2467832,3545725,12835457251078871,104,104,0,
2467832,3545726,12835457261078871,104,104,0,
2467832,3545727,12835457271078871,104,104,0,
2467832,3545728,12835457281078871,104,104,0,
2467832,3545729,12835457291078871,104,104,0,
2467832,3545730,12835457301078871,104,104,0,
2467832,3412853,12934128531078871,104,104,0,
2467832,3545724,12935457241078871,104,104,0,
2467832,3545725,12935457251078871,104,104,0,
2467832,3545726,12935457261078871,104,104,0,
2467832,3545727,12935457271078871,104,104,0,
2467832,3545728,12935457281078871,104,104,0,
2467832,3545729,12935457291078871,104,104,0,
2467832,3545730,12935457301078871,104,104,0,
2467832,3412853,13034128531078871,104,104,0,
2467832,3545724,13035457241078871,104,104,0,
2467832,3545725,13035457251078871,104,104,0,
2467832,3545726,13035457261078871,104,104,0,
2467832,3545727,13035457271078871,104,104,0,
2467832,3545728,13035457281078871,104,104,0,
2467832,3545729,13035457291078871,104,104,0,
2467832,3545730,13035457301078871,104,104,0,
2467832,3412853,13134128531078871,104,104,0,
2467832,3545724,13135457241078871,104,104,0,
2467832,3545725,13135457251078871,104,104,0,
2467832,3545726,13135457261078871,104,104,0,
2467832,3545727,13135457271078871,104,104,0,
2467832,3545728,13135457281078871,104,104,0,
2467832,3545729,13135457291078871,104,104,0,
2467832,3545730,13135457301078871,104,104,0,
2467832,3412853,13234128531078871,104,104,0,
2467832,3545724,13235457241078871,104,104,0,
2467832,3545725,13235457251078871,104,104,0,
2467832,3545726,13235457261078871,104,104,0,
2467832,3545727,13235457271078871,104,104,0,
2467832,3545728,13235457281078871,104,104,0,
2467832,3545729,13235457291078871,104,104,0,
2467832,3545730,13235457301078871,104,104,0,
2467832,3412853,13334128531078871,104,104,0,
2467832,3545724,13335457241078871,104,104,0,
2467832,3545725,13335457251078871,104,104,0,
2467832,3545726,13335457261078871,104,104,0,
2467832,3545727,13335457271078871,104,104,0,
2467832,3545728,13335457281078871,104,104,0,
2467832,3545729,13335457291078871,104,104,0,
2467832,3545730,13335457301078871,104,104,0,
2467832,3412853,1334128531078871,104,104,0,
2467832,3545724,1335457241078871,104,104,0,
2467832,3545725,1335457251078871,104,104,0,
