service_id,date,exception_type
13143096,20210412,1
13143096,20210419,1
13143096,20210426,1
13143096,20210502,1
13143096,20210503,1
13143096,20210509,1
13143096,20210510,1
13143096,20210514,1
13143096,20210517,1
13143096,20210524,1
13143096,20210525,1
13143096,20210531,1
13143096,20210607,1
13143096,20210614,1
13143096,20210621,1
13143096,20210628,1
13143096,20210705,1
13143096,20210712,1
13143096,20210715,1
13143096,20210719,1
13143096,20210726,1
13143096,20210802,1
13143096,20210809,1
13143096,20210816,1
13143096,20210823,1
13143096,20210830,1
13143096,20210906,1
13143096,20210913,1
13143096,20210920,1
13143097,20210325,1
13143097,20210326,1
13143097,20210327,1
13143097,20210328,1
13143097,20210329,1
13143097,20210330,1
13143097,20210331,1
13143097,20210401,1
13143097,20210402,1
13143097,20210403,1
13143097,20210404,1
13143097,20210405,1
13143097,20210406,1
13143097,20210407,1
13143097,20210408,1
13143097,20210409,1
13143097,20210410,1
13143097,20210411,1
13143097,20210412,1
13143097,20210413,1
13143097,20210414,1
13143097,20210415,1
13143097,20210416,1
13143097,20210417,1
13143097,20210420,1
13143097,20210421,1
13143097,20210422,1
13143097,20210423,1
13143097,20210427,1
13143097,20210428,1
13143097,20210429,1
13143097,20210430,1
13143097,20210504,1
13143097,20210505,1
13143097,20210506,1
13143097,20210507,1
13143097,20210511,1
13143097,20210512,1
13143097,20210513,1
13143097,20210518,1
13143097,20210519,1
13143097,20210520,1
13143097,20210521,1
13143097,20210526,1
13143097,20210527,1
13143097,20210528,1
13143097,20210601,1
13143097,20210602,1
13143097,20210603,1
13143097,20210604,1
13143097,20210608,1
13143097,20210609,1
13143097,20210610,1
13143097,20210611,1
13143097,20210615,1
13143097,20210616,1
13143097,20210617,1
13143097,20210618,1
13143097,20210622,1
13143097,20210623,1
13143097,20210624,1
13143097,20210625,1
13143097,20210629,1
13143097,20210630,1
13143097,20210701,1
13143097,20210702,1
13143097,20210706,1
13143097,20210707,1
13143097,20210708,1
13143097,20210709,1
13143097,20210713,1
13143097,20210714,1
13143097,20210716,1
13143097,20210720,1
13143097,20210721,1
13143097,20210722,1
13143097,20210723,1
13143097,20210727,1
13143097,20210728,1
13143097,20210729,1
13143097,20210730,1
13143097,20210803,1
13143097,20210804,1
13143097,20210805,1
13143097,20210806,1
13143097,20210810,1
13143097,20210811,1
13143097,20210812,1
13143097,20210813,1
13143097,20210817,1
13143097,20210818,1
13143097,20210819,1
13143097,20210820,1
13143097,20210824,1
13143097,20210825,1
13143097,20210826,1
13143097,20210827,1
13143097,20210831,1
13143097,20210901,1
13143097,20210902,1
13143097,20210903,1
13143097,20210907,1
13143097,20210908,1
13143097,20210909,1
13143097,20210910,1
13143097,20210914,1
13143097,20210915,1
13143097,20210916,1
13143097,20210917,1
13143097,20210921,1
13143097,20210922,1
13143097,20210923,1
2773381,20210327,1
2773381,20210328,1
2773381,20210403,1
2773381,20210404,1
2773381,20210405,1
2773381,20210410,1
2773381,20210411,1
2773381,20210417,1
2773381,20210418,1
2773381,20210424,1
2773381,20210425,1
2773381,20210501,1
2773381,20210502,1
2773381,20210508,1
2773381,20210509,1
2773381,20210513,1
2773381,20210515,1
2773381,20210516,1
2773381,20210522,1
2773381,20210523,1
2773381,20210524,1
2773381,20210529,1
2773381,20210530,1
2773381,20210605,1
2773381,20210606,1
2773381,20210612,1
2773381,20210613,1
2773381,20210619,1
2773381,20210620,1
2773381,20210626,1
2773381,20210627,1
2773381,20210703,1
2773381,20210704,1
2773381,20210710,1
2773381,20210711,1
2773381,20210714,1
2773381,20210717,1
2773381,20210718,1
2773381,20210724,1
2773381,20210725,1
2773381,20210731,1
2773381,20210801,1
2773381,20210807,1
2773381,20210808,1
2773381,20210814,1
2773381,20210815,1
2773381,20210821,1
2773381,20210822,1
2773381,20210828,1
2773381,20210829,1
2773381,20210904,1
2773381,20210905,1
2773381,20210911,1
2773381,20210912,1
2773381,20210918,1
2773381,20210919,1
1132941,20210324,1
1132941,20210325,1
1132941,20210326,1
1132941,20210329,1
1132941,20210330,1
1132941,20210331,1
1132941,20210401,1
1132941,20210402,1
1132941,20210406,1
1132941,20210407,1
1132941,20210408,1
1132941,20210409,1
1132941,20210412,1
1132941,20210413,1
1132941,20210414,1
1132941,20210415,1
1132941,20210416,1
1132941,20210419,1
1132941,20210420,1
1132941,20210421,1
1132941,20210422,1
1132941,20210423,1
1132941,20210426,1
1132941,20210427,1
1132941,20210428,1
1132941,20210429,1
1132941,20210430,1
1132941,20210503,1
1132941,20210504,1
1132941,20210505,1
1132941,20210506,1
1132941,20210507,1
1132941,20210510,1
1132941,20210511,1
1132941,20210512,1
1132941,20210514,1
1132941,20210517,1
1132941,20210518,1
1132941,20210519,1
1132941,20210520,1
1132941,20210521,1
1132941,20210525,1
1132941,20210526,1
1132941,20210527,1
1132941,20210528,1
1132941,20210531,1
1132941,20210601,1
1132941,20210602,1
1132941,20210603,1
1132941,20210604,1
1132941,20210607,1
1132941,20210608,1
1132941,20210609,1
1132941,20210610,1
1132941,20210611,1
1132941,20210614,1
1132941,20210615,1
1132941,20210616,1
1132941,20210617,1
1132941,20210618,1
1132941,20210621,1
1132941,20210622,1
1132941,20210623,1
1132941,20210624,1
1132941,20210625,1
1132941,20210628,1
1132941,20210629,1
1132941,20210630,1
1132941,20210701,1
1132941,20210702,1
1132941,20210705,1
1132941,20210706,1
1132941,20210707,1
1132941,20210708,1
1132941,20210709,1
1132941,20210712,1
1132941,20210713,1
1132941,20210715,1
1132941,20210716,1
1132941,20210719,1
1132941,20210720,1
1132941,20210721,1
1132941,20210722,1
1132941,20210723,1
1132941,20210726,1
1132941,20210727,1
1132941,20210728,1
1132941,20210729,1
1132941,20210730,1
1132941,20210802,1
1132941,20210803,1
1132941,20210804,1
1132941,20210805,1
1132941,20210806,1
1132941,20210809,1
1132941,20210810,1
1132941,20210811,1
1132941,20210812,1
1132941,20210813,1
1132941,20210816,1
1132941,20210817,1
1132941,20210818,1
1132941,20210819,1
1132941,20210820,1
1132941,20210823,1
1132941,20210824,1
1132941,20210825,1
1132941,20210826,1
1132941,20210827,1
1132941,20210830,1
1132941,20210831,1
