from_stop_id,to_stop_id,transfer_type,min_transfer_time
2099,7945913,2,243
1737,9218121,2,258
1737,9384717,2,216
2007,7931333,2,208
2467,7946340,2,242
1722,4036827,2,254
2375,9416533,2,210
1889,4036750,2,198
6591842,1766,2,217
1737,4036625,2,252
1737,4036626,2,287
1889,4036751,2,186
2313,7946307,2,222
2313,7946306,2,228
2313,7946305,2,216
2313,7946304,2,233
2313,7946309,2,249
2510,7931386,2,258
6591842,2376,2,217
2313,7946308,2,256
1634,5018173,2,259
1634,5018174,2,216
1802,9159890,2,313
2542,9128521,2,307
2542,9128520,2,342
2285,2286,2,86
2050,7931338,2,213
2050,7931337,2,243
2099,7931338,2,213
2467,4459239,2,226
2099,7931337,2,243
2415,9218121,2,258
1634,9160903,2,288
1634,9160904,2,288
3343768,1846,2,180
2396,7933304,2,236
2467,4459240,2,210
2099,2051,2,111
1802,9402499,2,215
1846,9128512,2,249
2313,8007412,2,234
2313,8007411,2,249
1738,9160908,2,196
1738,9160909,2,191
2395,7898916,2,208
1846,9416510,2,256
2415,5231626,2,258
2415,5231625,2,199
2510,7275551,2,281
1846,7931329,2,249
1846,9416511,2,234
1846,9416512,2,236
2285,4036660,2,257
1802,7932273,2,313
1846,7931330,2,234
1802,7932269,2,219
2285,9296077,2,198
2415,7921145,2,258
2205,4036628,2,214
2415,7921146,2,252
1889,9296077,2,198
2205,4036629,2,191
2376,7899414,2,243
2376,7899415,2,256
2416,7714372,2,195
2376,7899412,2,253
2285,7931328,2,198
2376,7899413,2,207
2416,7714371,2,198
1785,7898951,2,210
1683,9416537,2,220
1950,4036629,2,191
1846,9416509,2,249
1950,4036628,2,214
1846,7931331,2,242
2285,4036659,2,186
2510,7275545,2,238
1766,4037268,2,217
1630,7275551,2,281
2313,9375367,2,233
2099,9416535,2,213
2099,9416534,2,243
2313,9375368,2,233
2467,7900216,2,186
2467,7900217,2,186
2467,1166841,2,180
2204,9218066,2,194
2204,9218067,2,194
2467,1166840,2,180
1779,8985261,2,256
1722,3893335,2,187
1722,3893336,2,187
1630,9416500,2,258
1737,3672266,2,258
2260,9128441,2,244
2260,9128440,2,230
2285,4459241,2,198
1846,9416528,2,242
1950,2539,2,61
1786,9160905,2,236
2415,3690079,2,287
9295955,1786,2,231
3343778,2376,2,180
1950,6263536,2,239
1950,6263537,2,246
3343767,1846,2,180
2313,2314,2,119
2467,7275550,2,216
1935,4036662,2,230
1738,4677616,2,186
2044,7275540,2,208
1738,4677617,2,186
1722,9416634,2,205
2285,9416508,2,186
2099,7275147,2,243
2376,7899456,2,217
2341,9362037,2,208
2341,9362038,2,208
2285,9416507,2,198
1630,7275545,2,238
1722,7900217,2,186
2467,7275549,2,241
2467,7275548,2,226
1785,7898916,2,208
1889,4459241,2,198
1738,7275542,2,198
1738,7275541,2,191
1846,7931380,2,236
1722,7900216,2,186
1846,7931381,2,256
2467,4036749,2,226
2467,4036748,2,195
2467,4036747,2,210
1802,6449023,2,237
2204,3616889,2,204
2204,3616888,2,195
1802,6449024,2,237
2205,1659,2,107
1846,8379443,2,236
2260,9128472,2,220
2260,9128471,2,240
1722,2460,2,480
1722,9416658,2,205
2542,4036653,2,342
1722,9416659,2,214
1779,7899592,2,234
1722,2468,2,220
1722,2469,2,108
2285,7931382,2,186
1765,7931336,2,210
1662,9128521,2,307
2260,4036745,2,220
1662,9128520,2,342
1802,6449026,2,321
2542,4459247,2,307
2260,4036746,2,240
1889,4036827,2,257
2196,9416530,2,208
2285,7900219,2,186
2285,7900218,2,198
1737,3690079,2,287
6591843,2493,2,218
2341,9159878,2,219
2204,6263548,2,188
2204,6263549,2,242
1786,9128396,2,268
1786,9160960,2,277
1802,4036670,2,255
2376,1647,2,130
1662,7931334,2,265
2389,8985208,2,252
1662,7931335,2,249
2389,8985207,2,256
1662,7900037,2,307
2467,7931327,2,215
1889,7932235,2,257
1889,7932234,2,241
2196,4036758,2,208
2205,5231600,2,191
9295954,1786,2,225
2044,4459234,2,208
2493,7932161,2,220
2375,6591523,2,203
2493,7932162,2,218
1766,7899413,2,207
1766,7899412,2,253
1802,7512855,2,210
2467,3893335,2,187
2205,7986290,2,236
2205,7986291,2,246
1766,7899415,2,256
2205,7986292,2,243
2467,3893336,2,187
1766,7899414,2,243
2205,7986293,2,237
2341,9159890,2,313
1889,8007367,2,257
2467,4045022,2,210
1889,8007366,2,245
2205,7986289,2,201
1889,9416507,2,198
1765,7275215,2,203
1889,9416508,2,186
2416,7933308,2,191
2416,7933307,2,196
2416,9160908,2,196
2416,9160909,2,191
2510,2509,2,72
1634,7933302,2,236
1935,5158079,2,220
1634,7933303,2,234
1722,8007409,2,210
2205,7986294,2,191
2285,8357864,2,269
1935,9128441,2,244
2376,6591450,2,217
1935,9128440,2,230
1950,3690081,2,232
1935,5158080,2,240
2375,2374,2,79
2396,9160960,2,277
2007,9416530,2,208
2313,9296080,2,270
2007,7900226,2,208
1766,9416539,2,207
1766,9416538,2,204
1662,9128573,2,342
1846,7900220,2,249
1846,7900222,2,234
1846,7900221,2,256
2313,9296082,2,233
2375,7945888,2,203
2313,9296081,2,216
1662,4036760,2,342
2396,9160905,2,236
1722,9128470,2,226
2493,9416537,2,220
2395,7898951,2,210
1722,9296136,2,242
2467,1723,2,263
2313,2053,2,600
2467,1724,2,118
1846,8007411,2,249
1846,8007412,2,234
2285,4036827,2,257
2467,6217415,2,215
2376,9416539,2,207
2376,9416538,2,204
1722,9128467,2,195
2467,6217417,2,252
1722,9128466,2,254
2467,6217416,2,210
1950,5231624,2,236
1722,9128468,2,215
1889,1890,2,59
2375,7275215,2,203
2416,9296023,2,198
1889,7932277,2,254
2416,9296024,2,198
1949,9218124,2,194
1722,4035038,2,215
1950,5939872,2,201
1722,4035039,2,215
2196,4459246,2,208
2050,9416534,2,243
1846,7900223,2,228
2050,9416535,2,213
1846,7900224,2,242
1766,6591450,2,217
2416,7275541,2,191
2416,7275542,2,198
1766,9416519,2,231
2341,7512855,2,210
1722,7932239,2,215
2389,8985261,2,256
1722,7932238,2,195
1722,7932237,2,226
2493,7931340,2,220
1722,7932235,2,254
1786,7933361,2,277
2416,9296054,2,198
2099,6591453,2,214
2510,9416499,2,281
2205,5939872,2,201
1846,4036754,2,234
1846,4036755,2,236
1949,4199316,2,208
1846,4036752,2,249
1949,4199315,2,193
1846,4036753,2,256
1765,6591523,2,203
1846,2053,2,600
1949,3616889,2,204
1889,9128511,2,198
1846,4036756,2,242
1949,3616888,2,195
1950,5231600,2,191
1949,9218067,2,194
2313,4036755,2,236
2313,4036754,2,234
1630,7931324,2,281
2313,4036756,2,242
2467,7931972,2,226
2542,7920956,2,265
2376,967988,2,180
2542,7920957,2,249
2313,4036753,2,256
2467,7931383,2,252
1949,9218066,2,194
2313,4036752,2,249
2467,7931973,2,252
1949,5922171,2,236
2376,967989,2,180
1766,9416520,2,217
2396,4459236,2,277
1662,4036759,2,307
1889,7913221,2,241
1779,8985207,2,256
1889,7913220,2,254
1779,8985208,2,252
2205,5231624,2,236
2099,7932203,2,214
6591545,2099,2,243
1846,9375368,2,233
1846,9375367,2,233
2467,1715,2,480
2341,6449026,2,321
2260,5158080,2,240
2341,6449023,2,237
2341,6449024,2,237
2313,9296079,2,222
2313,9296078,2,249
2510,4036663,2,281
1889,3893338,2,186
2285,9128465,2,198
1889,3893337,2,198
2285,9128466,2,257
2205,7932046,2,232
2376,7931373,2,231
2205,7932047,2,246
2376,7931372,2,217
2205,7932048,2,207
2205,7932049,2,209
1889,4036659,2,186
2376,9416519,2,231
2050,6591453,2,214
2007,9128564,2,208
1950,4459270,2,201
1950,4459271,2,236
2376,9416520,2,217
2467,4035039,2,215
2467,4035038,2,215
2376,7170694,2,207
2260,5158079,2,220
1630,7911768,2,241
2260,9417164,2,220
2196,7920955,2,208
1889,4036660,2,257
1786,9296051,2,268
2260,9417163,2,240
1722,9417160,2,252
1722,9417162,2,226
2313,8379521,2,225
2467,8007367,2,254
2467,8007368,2,252
1722,4036749,2,226
1722,4036748,2,195
1722,4036747,2,210
2313,9128463,2,222
2285,3749689,2,269
2375,7931336,2,210
2313,9128462,2,222
3343778,1766,2,180
6591547,1683,2,220
2375,7920958,2,222
2467,2460,2,480
2376,7931568,2,217
1846,4036658,2,256
1846,4036657,2,236
2467,2469,2,108
2467,2468,2,253
2376,7932202,2,217
2341,7932273,2,313
2415,9218058,2,252
1737,7921146,2,252
1722,7275549,2,241
1722,7275548,2,226
1737,9218058,2,252
1786,9417272,2,257
2341,7512906,2,255
1766,7932202,2,217
2313,7900286,2,233
1950,9416681,2,209
2415,3926272,2,287
2415,3926273,2,275
2396,9128403,2,236
1683,7932162,2,218
1765,7920958,2,222
1683,7932161,2,220
1786,9417268,2,236
1722,6217417,2,252
1722,8079716,2,195
1722,6217415,2,215
1722,6217416,2,210
1785,5231602,2,226
1802,5121460,2,237
2163,9128799,2,270
1802,5121461,2,237
2163,9128798,2,226
1786,9417271,2,268
2376,7931341,2,204
1802,5121463,2,321
2376,7931342,2,207
2313,9128512,2,249
1722,7275550,2,216
1766,2377,2,128
1738,4459235,2,191
1722,9416505,2,252
1722,9416506,2,215
2395,2394,2,87
2510,7911768,2,241
2395,7920992,2,210
1802,9362038,2,208
1802,9362037,2,208
2260,7931971,2,220
1785,5231621,2,210
1786,7933304,2,236
2510,7911755,2,251
2510,7911756,2,238
1889,7931382,2,186
1766,967989,2,180
1935,9417208,2,240
1766,967988,2,180
1950,7899157,2,207
2196,7900036,2,208
2467,7932237,2,226
2467,7932238,2,195
2467,7932235,2,254
1765,4037045,2,203
2467,7932239,2,215
1766,7899456,2,217
1950,7986294,2,191
1950,7986292,2,243
1950,7986293,2,237
2467,5158081,2,226
2050,4036982,2,243
1950,7899158,2,209
1846,1847,2,95
1802,9159953,2,313
1889,7931328,2,198
1950,9416649,2,209
2467,9296136,2,242
1950,7986289,2,201
1722,1724,2,108
1722,7931383,2,252
2285,8007366,2,245
1722,1723,2,207
2196,7900226,2,208
2285,3893337,2,198
2204,9217805,2,194
2204,9217806,2,194
2285,3893338,2,186
1802,9159942,2,219
1738,7933307,2,196
1950,7986291,2,246
1738,7933308,2,191
1950,7986290,2,236
1630,7933298,2,258
2285,8007367,2,257
1630,7933299,2,281
1683,7931340,2,220
1846,2102,2,600
1949,5922214,2,199
1846,5138169,2,233
1846,5138167,2,285
2341,4036670,2,255
1846,5138168,2,216
1949,9217996,2,194
1949,9217997,2,194
1785,1784,2,100
2542,9416531,2,265
2542,9416532,2,249
2510,1629,2,72
2395,4036631,2,226
1766,9362043,2,204
2467,9416506,2,215
6591547,2493,2,220
2467,7913219,2,203
2467,7913218,2,205
2467,7913217,2,214
1722,4045022,2,210
2099,4036982,2,243
2467,5158083,2,216
2467,5158082,2,241
1630,4036663,2,281
1846,2314,2,125
2467,9416505,2,252
1737,7647701,2,216
1737,7647702,2,207
1786,4459236,2,277
1786,9296022,2,236
2260,7275547,2,230
2260,7275546,2,244
1722,8357863,2,214
1722,8357864,2,212
2467,8357863,2,214
1722,8357865,2,252
2467,8357865,2,252
2467,8357864,2,212
2467,9128466,2,254
2205,7921034,2,232
2467,9128467,2,195
2467,9128468,2,215
2467,9417162,2,226
2542,7931335,2,249
2542,7931334,2,265
2204,4199315,2,193
1662,9416531,2,265
2204,4199316,2,208
1662,9416532,2,249
1935,4036745,2,220
1630,2509,2,72
2514,9160903,2,288
2514,9160904,2,288
1802,7512906,2,255
2341,5121460,2,237
2341,5121461,2,237
1935,4036746,2,240
2341,5121463,2,321
2395,7921035,2,226
1765,7945888,2,203
2467,7991680,2,226
1786,9296019,2,268
1786,9296018,2,257
2467,9128470,2,226
2313,7900220,2,249
1846,9128462,2,222
1846,9128463,2,222
1738,7714372,2,195
2313,7900224,2,242
2313,7900223,2,228
2313,7900222,2,234
2313,7900221,2,256
1722,1715,2,480
2396,9296022,2,236
1738,7714371,2,198
1662,7899990,2,342
1846,7991804,2,285
2313,7931329,2,249
1950,7920996,2,191
3343768,2313,2,180
1950,7920995,2,201
1950,7920998,2,237
1950,7920997,2,236
1722,1166840,2,180
2542,4036760,2,342
1950,7920999,2,246
1950,1659,2,61
1722,1166841,2,180
2196,9128564,2,208
2467,9417160,2,252
2396,9296019,2,268
1949,9217763,2,194
1846,7991813,2,270
2396,9296018,2,257
1766,1767,2,60
2542,4036759,2,307
2313,7931330,2,234
2313,7931331,2,242
2514,7933302,2,236
2514,7933303,2,234
2205,7899157,2,207
2205,7899158,2,209
9295957,2396,2,236
1737,3926272,2,287
1737,3926273,2,275
1630,1629,2,72
2204,9040147,2,194
2204,9040146,2,194
2416,4023264,2,188
2416,4023265,2,188
2467,9128439,2,226
1722,7931972,2,226
1722,7931973,2,252
2341,9402500,2,215
1935,7932022,2,240
2050,2100,2,119
2007,4459246,2,208
1846,5138223,2,270
2416,4677616,2,186
2416,4677617,2,186
2313,7931381,2,256
2313,7931380,2,236
1889,9128465,2,198
1889,9128466,2,257
2313,9416528,2,242
2395,5231602,2,226
1786,7275543,2,277
1785,2394,2,94
1722,4459239,2,226
2050,7932203,2,214
2313,9416511,2,234
2313,9416512,2,236
2313,9416510,2,256
2396,9296051,2,268
1737,6263542,2,252
1722,7931327,2,215
1737,6263541,2,258
1737,6263540,2,239
3343777,1766,2,180
1722,4459240,2,210
6591548,2376,2,229
1766,7931372,2,217
1766,7931373,2,231
2205,7931397,2,243
1802,9402500,2,215
2205,7931398,2,246
1949,6263548,2,188
1722,7899121,2,212
1949,6263549,2,242
2205,7931396,2,243
2510,7933299,2,281
2510,7933298,2,258
2050,7275147,2,243
1935,7931971,2,220
1737,6263539,2,287
1802,4459233,2,210
2376,4037268,2,217
1737,6263538,2,199
2313,9416509,2,249
2415,4459273,2,258
2415,4459272,2,199
2467,4036827,2,254
2163,7275540,2,208
1766,2527,2,101
2542,7900037,2,307
1846,8379521,2,225
2285,7932235,2,257
2285,7932234,2,241
1950,7921034,2,232
1737,4459272,2,199
1722,8007367,2,254
2099,2100,2,137
2285,4036750,2,198
2285,4036751,2,186
1737,4459273,2,258
1722,8007368,2,252
1766,7931342,2,207
1935,7932240,2,230
1766,7931341,2,204
2395,1784,2,93
1935,7932241,2,244
1722,7899182,2,214
1949,9217806,2,194
2375,1764,2,137
1766,1647,2,113
1949,9217805,2,194
1662,7920956,2,265
1846,3893341,2,222
1846,3893342,2,228
2376,6591526,2,229
1846,3893343,2,216
1662,7920957,2,249
1846,3893344,2,233
1846,3893340,2,256
2415,4036625,2,252
2415,4036626,2,287
2260,7946314,2,240
2313,5138223,2,270
2395,5231621,2,210
1846,3893339,2,249
1785,4036631,2,226
9295954,2396,2,225
2285,7946310,2,186
2285,7946311,2,198
2467,4036661,2,195
2467,4036660,2,254
1766,7931522,2,207
1766,7931521,2,253
1785,4459268,2,210
1889,2286,2,67
2313,4459242,2,249
2313,4459244,2,242
1846,9296079,2,222
2313,4459243,2,234
1846,9296078,2,249
1846,4459244,2,242
1846,4459243,2,234
2260,9417208,2,240
1846,4459242,2,249
2285,9128511,2,198
2205,4459270,2,201
2205,4459271,2,236
2205,2539,2,111
1738,9296024,2,198
1738,9296023,2,198
2313,1847,2,88
1722,7946313,2,203
1949,9040146,2,194
2415,7647702,2,207
1949,9040147,2,194
1738,4036665,2,198
1737,7921145,2,258
2415,7647701,2,216
2376,2377,2,153
2376,1767,2,79
2205,7920997,2,236
2205,7920998,2,237
2205,7920995,2,201
2205,7920996,2,191
2205,7920999,2,246
2415,5231597,2,287
2415,5231596,2,252
1722,7946340,2,242
2313,4036657,2,236
2313,4036658,2,256
1765,2374,2,79
6591544,1765,2,203
1662,4459247,2,307
1889,7946311,2,198
1889,7946310,2,186
1766,7931568,2,217
1738,9296054,2,198
2313,3893339,2,249
2375,4037045,2,203
1722,9296076,2,203
1722,9296075,2,242
1722,8399860,2,252
9295957,1786,2,236
2395,7986296,2,226
2341,7932269,2,219
1722,8399859,2,247
1722,8399858,2,247
2260,4036662,2,230
1950,7931398,2,246
1950,7931397,2,243
2313,3893343,2,216
1950,7931396,2,243
2313,3893344,2,233
2163,4459234,2,208
1785,7920992,2,210
2313,3893341,2,222
2313,3893342,2,228
2205,3690081,2,232
2313,3893340,2,256
2341,4459233,2,210
2204,5922214,2,199
2376,9362043,2,204
2395,7986287,2,210
1935,4459238,2,244
2395,4459268,2,210
1935,7946314,2,240
1846,7946305,2,216
1846,7946304,2,233
1846,7946309,2,249
1846,7946308,2,256
2341,9159953,2,313
1846,7946307,2,222
2313,7991804,2,285
1846,7946306,2,228
2510,4459237,2,238
1889,8357864,2,269
1765,1764,2,103
2376,7931522,2,207
2205,3690050,2,266
2376,7931521,2,253
2205,3690051,2,266
2007,4036758,2,208
1737,5231625,2,199
1737,5231626,2,258
2396,9417271,2,268
2396,9417272,2,257
1662,4036653,2,342
1630,7911755,2,251
1846,9296081,2,216
1846,9296082,2,233
1846,9296080,2,270
2341,9159942,2,219
2260,4037282,2,220
2467,8079716,2,195
2313,7991813,2,270
1630,7911756,2,238
1935,9417164,2,220
1935,9417163,2,240
2099,6591524,2,243
2285,7913220,2,254
2396,9417268,2,236
2285,7913221,2,241
