service_id,date,exception_type
13545790,20210419,1
13545790,20210426,1
13545790,20210503,1
13545790,20210510,1
13545790,20210514,1
13545790,20210517,1
13545790,20210525,1
13545790,20210531,1
13412879,20210424,1
13412879,20210501,1
13412879,20210508,1
13412879,20210515,1
13412879,20210522,1
13412879,20210529,1
13412879,20210605,1
13412879,20210612,1
13412879,20210619,1
13412879,20210626,1
13412879,20210703,1
13412879,20210710,1
13412879,20210717,1
13412879,20210724,1
13412879,20210731,1
13412879,20210807,1
13412879,20210814,1
13412879,20210821,1
13412879,20210828,1
13412879,20210904,1
13412879,20210911,1
13412879,20210918,1
13545792,20210702,1
13545792,20210706,1
13545792,20210707,1
13545792,20210708,1
13545792,20210709,1
13545792,20210713,1
13545792,20210714,1
13545792,20210716,1
13545792,20210720,1
13545792,20210721,1
13545792,20210722,1
13545792,20210723,1
13545792,20210727,1
13545792,20210728,1
13545792,20210729,1
13545792,20210730,1
13545792,20210824,1
13545792,20210825,1
13545792,20210826,1
13545792,20210827,1
13545792,20210831,1
13545792,20210901,1
13545791,20210502,1
13545791,20210509,1
13545791,20210524,1
13545791,20210715,1
3545789,20210606,1
3545789,20210613,1
3545789,20210620,1
3545789,20210627,1
3545789,20210704,1
3545789,20210711,1
3545789,20210718,1
3545789,20210725,1
3545789,20210801,1
3545789,20210808,1
3545789,20210815,1
3545789,20210822,1
3545789,20210829,1
3545789,20210905,1
3545789,20210912,1
3545789,20210919,1
13412880,20210418,1
13412880,20210425,1
13412880,20210516,1
13412880,20210523,1
13412880,20210530,1
13412880,20210606,1
13412880,20210613,1
13412880,20210620,1
13412880,20210627,1
13412880,20210704,1
13412880,20210711,1
13412880,20210718,1
13412880,20210725,1
13412880,20210801,1
13412880,20210808,1
13412880,20210815,1
13412880,20210822,1
13412880,20210829,1
13412880,20210905,1
13412880,20210912,1
13412880,20210919,1
3412880,20210417,1
3412880,20210424,1
3412880,20210515,1
3412880,20210522,1
3412880,20210529,1
3412880,20210605,1
3412880,20210612,1
3412880,20210619,1
3412880,20210626,1
3412880,20210703,1
3412880,20210710,1
3412880,20210717,1
3412880,20210724,1
3412880,20210731,1
3412880,20210807,1
3412880,20210814,1
3412880,20210821,1
3412880,20210828,1
3412880,20210904,1
3412880,20210911,1
3412880,20210918,1
3545792,20210701,1
3545792,20210705,1
3545792,20210706,1
3545792,20210707,1
3545792,20210708,1
3545792,20210712,1
3545792,20210713,1
3545792,20210715,1
3545792,20210719,1
3545792,20210720,1
3545792,20210721,1
3545792,20210722,1
3545792,20210726,1
3545792,20210727,1
3545792,20210728,1
3545792,20210729,1
3545792,20210823,1
3545792,20210824,1
3545792,20210825,1
3545792,20210826,1
3545792,20210830,1
3545792,20210831,1
3545791,20210501,1
3545791,20210508,1
3545791,20210523,1
3545791,20210714,1
3412879,20210423,1
3412879,20210430,1
3412879,20210507,1
3412879,20210514,1
3412879,20210521,1
3412879,20210528,1
3412879,20210604,1
3412879,20210611,1
3412879,20210618,1
3412879,20210625,1
3412879,20210702,1
3412879,20210709,1
3412879,20210716,1
3412879,20210723,1
3412879,20210730,1
3412879,20210806,1
3412879,20210813,1
3412879,20210820,1
3412879,20210827,1
3412879,20210903,1
3412879,20210910,1
3412879,20210917,1
3545790,20210418,1
3545790,20210425,1
3545790,20210502,1
3545790,20210509,1
3545790,20210513,1
3545790,20210516,1
3545790,20210524,1
3545790,20210530,1
3545795,20210802,1
3545795,20210803,1
3545795,20210804,1
3545795,20210805,1
3545795,20210809,1
3545795,20210810,1
3545795,20210811,1
3545795,20210812,1
3545795,20210816,1
3545795,20210817,1
3545795,20210818,1
3545795,20210819,1
3545794,20210324,1
3545794,20210325,1
3545794,20210326,1
3545794,20210327,1
3545794,20210328,1
3545794,20210329,1
3545794,20210330,1
3545794,20210331,1
3545794,20210401,1
3545794,20210402,1
3545794,20210403,1
3545794,20210404,1
3545794,20210405,1
3545794,20210406,1
3545794,20210407,1
3545794,20210408,1
3545794,20210409,1
3545794,20210410,1
3545794,20210411,1
3545794,20210412,1
3545794,20210413,1
3545794,20210414,1
3545794,20210415,1
3545794,20210416,1
3545794,20210419,1
3545794,20210420,1
3545794,20210421,1
3545794,20210422,1
3545794,20210426,1
3545794,20210427,1
3545794,20210428,1
3545794,20210429,1
